,Date,ESI,station
13298,7/23/18,0.33262396,2179:AL:SCAN
13299,7/23/18,-9999,2115:AL:SCAN
13300,7/23/18,-9999,2175:AL:SCAN
13301,7/23/18,-9999,2053:AL:SCAN
13302,3/5/18,-0.6159594,2057:AL:SCAN
13303,3/5/18,-0.08620031,2078:AL:SCAN
13304,3/5/18,-0.6973355,2177:AL:SCAN
13305,3/5/18,-0.9390757,2113:AL:SCAN
13306,3/5/18,-0.8258765,2174:AL:SCAN
13307,3/5/18,-0.7097796,2055:AL:SCAN
13308,3/5/18,-0.5807058,2173:AL:SCAN
13309,3/5/18,-1.0616642,2180:AL:SCAN
13310,3/5/18,-0.019029815,2114:AL:SCAN
13311,3/5/18,-0.46297613,2178:AL:SCAN
13312,3/5/18,-0.78403884,2181:AL:SCAN
13313,3/5/18,-0.9964898,2182:AL:SCAN
13314,3/5/18,-0.5612544,2176:AL:SCAN
13315,3/5/18,-0.8927137,2056:AL:SCAN
13316,3/5/18,-0.7109703,2179:AL:SCAN
13317,3/5/18,-0.60374284,2115:AL:SCAN
13318,3/5/18,-0.94850266,2175:AL:SCAN
13319,3/5/18,0.07451105,2053:AL:SCAN
13320,6/25/18,0.00266066,2057:AL:SCAN
13321,6/25/18,-9999,2078:AL:SCAN
13322,6/25/18,-9999,2177:AL:SCAN
13323,6/25/18,0.10846591,2113:AL:SCAN
13324,6/25/18,1.0100772,2174:AL:SCAN
13325,6/25/18,0.96802944,2055:AL:SCAN
13326,6/25/18,-1.8482106,2173:AL:SCAN
13327,6/25/18,-1.7639511,2180:AL:SCAN
13328,6/25/18,-0.008746517,2114:AL:SCAN
13329,6/25/18,-0.23549655,2178:AL:SCAN
13330,6/25/18,-9999,2181:AL:SCAN
13331,6/25/18,0.41708067,2182:AL:SCAN
13332,6/25/18,1.4681063,2176:AL:SCAN
13333,6/25/18,-9999,2056:AL:SCAN
13334,6/25/18,-9999,2179:AL:SCAN
13335,6/25/18,1.2497268,2115:AL:SCAN
13336,6/25/18,-9999,2175:AL:SCAN
13337,6/25/18,-9999,2053:AL:SCAN
13338,1/15/18,1.1388606,2057:AL:SCAN
13339,1/15/18,1.5418607,2078:AL:SCAN
13340,1/15/18,1.3241574,2177:AL:SCAN
13341,1/15/18,0.7518232,2113:AL:SCAN
13342,1/15/18,0.24896362,2174:AL:SCAN
13343,1/15/18,0.9849338,2055:AL:SCAN
13344,1/15/18,1.3506205,2173:AL:SCAN
13345,1/15/18,0.025654014,2180:AL:SCAN
13346,1/15/18,0.18144555,2114:AL:SCAN
13347,1/15/18,1.0601537,2178:AL:SCAN
13348,1/15/18,0.4803485,2181:AL:SCAN
13349,1/15/18,1.0766599,2182:AL:SCAN
13350,1/15/18,0.6723762,2176:AL:SCAN
13351,1/15/18,0.91940165,2056:AL:SCAN
13352,1/15/18,1.3394549,2179:AL:SCAN
13353,1/15/18,0.9702949,2115:AL:SCAN
13354,1/15/18,1.6899375,2175:AL:SCAN
13355,1/15/18,1.2078336,2053:AL:SCAN
13356,10/29/11,0.426724,2057:AL:SCAN
13357,10/29/11,0.37113786,2078:AL:SCAN
13358,10/29/11,-1.2901735,2177:AL:SCAN
13359,10/29/11,0.45974082,2113:AL:SCAN
13360,10/29/11,-0.3683137,2174:AL:SCAN
13361,10/29/11,0.22548881,2055:AL:SCAN
13362,10/29/11,0.28321934,2173:AL:SCAN
13363,10/29/11,-0.27992082,2180:AL:SCAN
13364,10/29/11,-0.20850478,2114:AL:SCAN
13365,10/29/11,-0.27862048,2178:AL:SCAN
13366,10/29/11,-0.3216646,2181:AL:SCAN
13367,10/29/11,-0.24959967,2182:AL:SCAN
13368,10/29/11,-1.0595369,2176:AL:SCAN
13369,10/29/11,2.0333316,2056:AL:SCAN
13370,10/29/11,0.13466017,2179:AL:SCAN
13371,10/29/11,-0.4323203,2115:AL:SCAN
13372,10/29/11,-0.2404401,2175:AL:SCAN
13373,10/29/11,0.64672977,2053:AL:SCAN
13374,7/2/11,-0.09514858,2057:AL:SCAN
13375,7/2/11,0.5364664,2078:AL:SCAN
13376,7/2/11,-9999,2177:AL:SCAN
13377,7/2/11,-0.29252812,2113:AL:SCAN
13378,7/2/11,-9999,2174:AL:SCAN
13379,7/2/11,0.23021089,2055:AL:SCAN
13380,7/2/11,0.5664498,2173:AL:SCAN
13381,7/2/11,0.11054712,2180:AL:SCAN
13382,7/2/11,-0.039482996,2114:AL:SCAN
13383,7/2/11,0.52984333,2178:AL:SCAN
13384,7/2/11,-9999,2181:AL:SCAN
13385,7/2/11,-0.91660714,2182:AL:SCAN
13386,7/2/11,-0.8657651,2176:AL:SCAN
13387,7/2/11,-0.30875856,2056:AL:SCAN
13388,7/2/11,0.26252455,2179:AL:SCAN
13389,7/2/11,-0.34594446,2115:AL:SCAN
13390,7/2/11,-9999,2175:AL:SCAN
13391,7/2/11,0.6751368,2053:AL:SCAN
13392,1/29/11,0.42787686,2057:AL:SCAN
13393,1/29/11,0.2207968,2078:AL:SCAN
13394,1/29/11,-1.0279775,2177:AL:SCAN
13395,1/29/11,0.007711496,2113:AL:SCAN
13396,1/29/11,-0.14562455,2174:AL:SCAN
13397,1/29/11,-0.19014314,2055:AL:SCAN
13398,1/29/11,-0.30579355,2173:AL:SCAN
13399,1/29/11,0.056679226,2180:AL:SCAN
13400,1/29/11,-0.46370086,2114:AL:SCAN
13401,1/29/11,0.11014491,2178:AL:SCAN
13402,1/29/11,-0.5648406,2181:AL:SCAN
13403,1/29/11,-0.11018576,2182:AL:SCAN
13404,1/29/11,-0.75122833,2176:AL:SCAN
13405,1/29/11,0.33391136,2056:AL:SCAN
13406,1/29/11,-0.19644691,2179:AL:SCAN
13407,1/29/11,0.48255548,2115:AL:SCAN
13408,1/29/11,-0.63378996,2175:AL:SCAN
13409,1/29/11,0.91792977,2053:AL:SCAN
13410,6/11/11,0.062465955,2057:AL:SCAN
13411,6/11/11,0.23980817,2078:AL:SCAN
13412,6/11/11,-1.434068,2177:AL:SCAN
13413,6/11/11,0.059487995,2113:AL:SCAN
13414,6/11/11,-9999,2174:AL:SCAN
13415,6/11/11,-0.54014397,2055:AL:SCAN
13416,6/11/11,0.026845844,2173:AL:SCAN
13417,6/11/11,-9999,2180:AL:SCAN
13418,6/11/11,0.18541124,2114:AL:SCAN
13419,6/11/11,-1.1975939,2178:AL:SCAN
13420,6/11/11,-9999,2181:AL:SCAN
13421,6/11/11,0.45549065,2182:AL:SCAN
13422,6/11/11,-0.363325,2176:AL:SCAN
13423,6/11/11,-0.656316,2056:AL:SCAN
13424,6/11/11,-0.7746599,2179:AL:SCAN
13425,6/11/11,-0.6943881,2115:AL:SCAN
13426,6/11/11,-0.81914675,2175:AL:SCAN
13427,6/11/11,0.36772475,2053:AL:SCAN
13428,1/1/11,-9999,2057:AL:SCAN
13429,1/1/11,-9999,2078:AL:SCAN
13430,1/1/11,-0.39341024,2177:AL:SCAN
13431,1/1/11,1.142876,2113:AL:SCAN
13432,1/1/11,0.8738845,2174:AL:SCAN
13433,1/1/11,-9999,2055:AL:SCAN
13434,1/1/11,0.8945967,2173:AL:SCAN
13435,1/1/11,-0.24619189,2180:AL:SCAN
13436,1/1/11,-0.14026669,2114:AL:SCAN
13437,1/1/11,0.34502816,2178:AL:SCAN
13438,1/1/11,-0.655537,2181:AL:SCAN
13439,1/1/11,0.5493883,2182:AL:SCAN
13440,1/1/11,0.23058027,2176:AL:SCAN
13441,1/1/11,1.6422449,2056:AL:SCAN
13442,1/1/11,1.2157751,2179:AL:SCAN
13443,1/1/11,0.21939963,2115:AL:SCAN
13444,1/1/11,1.4258603,2175:AL:SCAN
13445,1/1/11,-9999,2053:AL:SCAN
13446,4/23/11,-0.4428826,2057:AL:SCAN
13447,4/23/11,0.106513135,2078:AL:SCAN
13448,4/23/11,0.16423765,2177:AL:SCAN
13449,4/23/11,1.0904794,2113:AL:SCAN
13450,4/23/11,1.4920348,2174:AL:SCAN
13451,4/23/11,-1.0836574,2055:AL:SCAN
13452,4/23/11,-1.7622951,2173:AL:SCAN
13453,4/23/11,-0.20061727,2180:AL:SCAN
13454,4/23/11,1.0957546,2114:AL:SCAN
13455,4/23/11,-0.62479854,2178:AL:SCAN
13456,4/23/11,0.76812595,2181:AL:SCAN
13457,4/23/11,-0.721762,2182:AL:SCAN
13458,4/23/11,0.57273126,2176:AL:SCAN
13459,4/23/11,1.7428437,2056:AL:SCAN
13460,4/23/11,1.1243689,2179:AL:SCAN
13461,4/23/11,0.20820019,2115:AL:SCAN
13462,4/23/11,-0.7371015,2175:AL:SCAN
13463,4/23/11,0.62555516,2053:AL:SCAN
13464,5/28/11,-0.15117651,2057:AL:SCAN
13465,5/28/11,0.6606426,2078:AL:SCAN
13466,5/28/11,-9999,2177:AL:SCAN
13467,5/28/11,0.72296655,2113:AL:SCAN
13468,5/28/11,-1.4386691,2174:AL:SCAN
13469,5/28/11,1.9825543,2055:AL:SCAN
13470,5/28/11,1.2662778,2173:AL:SCAN
13471,5/28/11,-1.3672686,2180:AL:SCAN
13472,5/28/11,0.06401437,2114:AL:SCAN
13473,5/28/11,0.23170327,2178:AL:SCAN
13474,5/28/11,-0.5248033,2181:AL:SCAN
13475,5/28/11,-0.18639714,2182:AL:SCAN
13476,5/28/11,0.791559,2176:AL:SCAN
13477,5/28/11,0.07191489,2056:AL:SCAN
13478,5/28/11,0.40056312,2179:AL:SCAN
13479,5/28/11,-0.023181045,2115:AL:SCAN
13480,5/28/11,-0.5807159,2175:AL:SCAN
13481,5/28/11,-0.22635433,2053:AL:SCAN
13482,5/7/11,1.5398893,2057:AL:SCAN
13483,5/7/11,0.7635181,2078:AL:SCAN
13484,5/7/11,-0.17010665,2177:AL:SCAN
13485,5/7/11,0.89886534,2113:AL:SCAN
13486,5/7/11,1.3188355,2174:AL:SCAN
13487,5/7/11,1.1135035,2055:AL:SCAN
13488,5/7/11,0.82998896,2173:AL:SCAN
13489,5/7/11,-0.59471357,2180:AL:SCAN
13490,5/7/11,0.903063,2114:AL:SCAN
13491,5/7/11,-0.4550666,2178:AL:SCAN
13492,5/7/11,-0.22102582,2181:AL:SCAN
13493,5/7/11,-1.2143058,2182:AL:SCAN
13494,5/7/11,-0.3769741,2176:AL:SCAN
13495,5/7/11,0.74557596,2056:AL:SCAN
13496,5/7/11,1.1190614,2179:AL:SCAN
13497,5/7/11,0.011255221,2115:AL:SCAN
13498,5/7/11,-0.113918155,2175:AL:SCAN
13499,5/7/11,0.8987412,2053:AL:SCAN
13500,3/5/11,0.20756297,2057:AL:SCAN
13501,3/5/11,-0.9035567,2078:AL:SCAN
13502,3/5/11,-1.222988,2177:AL:SCAN
13503,3/5/11,-1.2575265,2113:AL:SCAN
13504,3/5/11,-0.5484233,2174:AL:SCAN
13505,3/5/11,-0.61800855,2055:AL:SCAN
13506,3/5/11,-0.16539887,2173:AL:SCAN
13507,3/5/11,-0.79391414,2180:AL:SCAN
13508,3/5/11,-0.9674784,2114:AL:SCAN
13509,3/5/11,-1.3052157,2178:AL:SCAN
13510,3/5/11,-1.3011969,2181:AL:SCAN
13511,3/5/11,-0.43295708,2182:AL:SCAN
13512,3/5/11,-1.1527311,2176:AL:SCAN
13513,3/5/11,-1.1729504,2056:AL:SCAN
13514,3/5/11,-1.204793,2179:AL:SCAN
13515,3/5/11,-1.2281702,2115:AL:SCAN
13516,3/5/11,-1.0422815,2175:AL:SCAN
13517,3/5/11,-0.41521916,2053:AL:SCAN
13518,1/15/11,0.6530645,2057:AL:SCAN
13519,1/15/11,0.7608472,2078:AL:SCAN
13520,1/15/11,0.6359694,2177:AL:SCAN
13521,1/15/11,-1.0195035,2113:AL:SCAN
13522,1/15/11,1.9641659,2174:AL:SCAN
13523,1/15/11,0.25685367,2055:AL:SCAN
13524,1/15/11,-0.6093788,2173:AL:SCAN
13525,1/15/11,0.47619408,2180:AL:SCAN
13526,1/15/11,1.5364588,2114:AL:SCAN
13527,1/15/11,0.65085566,2178:AL:SCAN
13528,1/15/11,0.75600463,2181:AL:SCAN
13529,1/15/11,0.5135782,2182:AL:SCAN
13530,1/15/11,1.7082491,2176:AL:SCAN
13531,1/15/11,-0.8107789,2056:AL:SCAN
13532,1/15/11,-0.63835263,2179:AL:SCAN
13533,1/15/11,0.35459885,2115:AL:SCAN
13534,1/15/11,0.9899637,2175:AL:SCAN
13535,1/15/11,-9999,2053:AL:SCAN
13536,6/25/11,-0.6372337,2057:AL:SCAN
13537,6/25/11,0.87141544,2078:AL:SCAN
13538,6/25/11,-9999,2177:AL:SCAN
13539,6/25/11,-1.940013,2113:AL:SCAN
13540,6/25/11,-2.7342815,2174:AL:SCAN
13541,6/25/11,-9999,2055:AL:SCAN
13542,6/25/11,-9999,2173:AL:SCAN
13543,6/25/11,-9999,2180:AL:SCAN
13544,6/25/11,-2.332943,2114:AL:SCAN
13545,6/25/11,0.703377,2178:AL:SCAN
13546,6/25/11,-9999,2181:AL:SCAN
13547,6/25/11,0.24858363,2182:AL:SCAN
13548,6/25/11,-1.5876709,2176:AL:SCAN
13549,6/25/11,-1.8023671,2056:AL:SCAN
13550,6/25/11,-1.4282368,2179:AL:SCAN
13551,6/25/11,-1.2203009,2115:AL:SCAN
13552,6/25/11,-1.0065056,2175:AL:SCAN
13553,6/25/11,0.7339124,2053:AL:SCAN
13554,8/20/11,-0.24230611,2057:AL:SCAN
13555,8/20/11,0.69437003,2078:AL:SCAN
13556,8/20/11,0.62479323,2177:AL:SCAN
13557,8/20/11,0.016852833,2113:AL:SCAN
13558,8/20/11,-0.57250893,2174:AL:SCAN
13559,8/20/11,-0.4480545,2055:AL:SCAN
13560,8/20/11,-0.83051854,2173:AL:SCAN
13561,8/20/11,0.25342792,2180:AL:SCAN
13562,8/20/11,-0.68288106,2114:AL:SCAN
13563,8/20/11,-0.108597025,2178:AL:SCAN
13564,8/20/11,0.085384004,2181:AL:SCAN
13565,8/20/11,-1.3107064,2182:AL:SCAN
13566,8/20/11,-1.005812,2176:AL:SCAN
13567,8/20/11,0.3671976,2056:AL:SCAN
13568,8/20/11,0.84949845,2179:AL:SCAN
13569,8/20/11,-0.9197049,2115:AL:SCAN
13570,8/20/11,-1.1876677,2175:AL:SCAN
13571,8/20/11,-0.49589592,2053:AL:SCAN
13572,3/26/11,-0.49395627,2057:AL:SCAN
13573,3/26/11,-0.22820035,2078:AL:SCAN
13574,3/26/11,-0.9873802,2177:AL:SCAN
13575,3/26/11,0.49281758,2113:AL:SCAN
13576,3/26/11,-0.2753487,2174:AL:SCAN
13577,3/26/11,-1.1379544,2055:AL:SCAN
13578,3/26/11,0.074352205,2173:AL:SCAN
13579,3/26/11,-0.19667107,2180:AL:SCAN
13580,3/26/11,-1.111558,2114:AL:SCAN
13581,3/26/11,-1.7737352,2178:AL:SCAN
13582,3/26/11,-2.1346595,2181:AL:SCAN
13583,3/26/11,-2.0402348,2182:AL:SCAN
13584,3/26/11,-1.8069634,2176:AL:SCAN
13585,3/26/11,-0.40559432,2056:AL:SCAN
13586,3/26/11,-1.086334,2179:AL:SCAN
13587,3/26/11,-2.024485,2115:AL:SCAN
13588,3/26/11,-0.28667423,2175:AL:SCAN
13589,3/26/11,0.000655216,2053:AL:SCAN
13590,12/17/11,0.022592876,2057:AL:SCAN
13591,12/17/11,-0.36023173,2078:AL:SCAN
13592,12/17/11,-0.7079136,2177:AL:SCAN
13593,12/17/11,-0.08752354,2113:AL:SCAN
13594,12/17/11,0.536387,2174:AL:SCAN
13595,12/17/11,-0.034750093,2055:AL:SCAN
13596,12/17/11,-0.3721888,2173:AL:SCAN
13597,12/17/11,0.64913946,2180:AL:SCAN
13598,12/17/11,-0.06972841,2114:AL:SCAN
13599,12/17/11,-0.41778544,2178:AL:SCAN
13600,12/17/11,-0.2188713,2181:AL:SCAN
13601,12/17/11,-0.39258927,2182:AL:SCAN
13602,12/17/11,-0.5401535,2176:AL:SCAN
13603,12/17/11,-0.30585915,2056:AL:SCAN
13604,12/17/11,0.3055364,2179:AL:SCAN
13605,12/17/11,-0.74856013,2115:AL:SCAN
13606,12/17/11,0.30296463,2175:AL:SCAN
13607,12/17/11,-0.33982897,2053:AL:SCAN
13608,7/16/11,0.96450627,2057:AL:SCAN
13609,7/16/11,-0.59594995,2078:AL:SCAN
13610,7/16/11,2.0025356,2177:AL:SCAN
13611,7/16/11,1.1463133,2113:AL:SCAN
13612,7/16/11,0.11322301,2174:AL:SCAN
13613,7/16/11,-9999,2055:AL:SCAN
13614,7/16/11,1.1386299,2173:AL:SCAN
13615,7/16/11,-9999,2180:AL:SCAN
13616,7/16/11,-0.58210796,2114:AL:SCAN
13617,7/16/11,-1.8757019,2178:AL:SCAN
13618,7/16/11,1.5334982,2181:AL:SCAN
13619,7/16/11,0.81265867,2182:AL:SCAN
13620,7/16/11,-0.77417034,2176:AL:SCAN
13621,7/16/11,-0.5152574,2056:AL:SCAN
13622,7/16/11,1.1425536,2179:AL:SCAN
13623,7/16/11,-0.70604765,2115:AL:SCAN
13624,7/16/11,-9999,2175:AL:SCAN
13625,7/16/11,-1.3205433,2053:AL:SCAN
13626,11/12/11,0.047843616,2057:AL:SCAN
13627,11/12/11,0.27400556,2078:AL:SCAN
13628,11/12/11,-0.63619614,2177:AL:SCAN
13629,11/12/11,-0.44604254,2113:AL:SCAN
13630,11/12/11,-1.0753016,2174:AL:SCAN
13631,11/12/11,0.34958023,2055:AL:SCAN
13632,11/12/11,-0.5139653,2173:AL:SCAN
13633,11/12/11,-0.21986155,2180:AL:SCAN
13634,11/12/11,-0.5035388,2114:AL:SCAN
13635,11/12/11,-0.34149215,2178:AL:SCAN
13636,11/12/11,-0.37958714,2181:AL:SCAN
13637,11/12/11,-1.6698669,2182:AL:SCAN
13638,11/12/11,-0.001089379,2176:AL:SCAN
13639,11/12/11,-0.2548195,2056:AL:SCAN
13640,11/12/11,-0.16947068,2179:AL:SCAN
13641,11/12/11,-0.6662272,2115:AL:SCAN
13642,11/12/11,-0.25915003,2175:AL:SCAN
13643,11/12/11,0.3023095,2053:AL:SCAN
13644,7/23/11,-9999,2057:AL:SCAN
13645,7/23/11,0.55881065,2078:AL:SCAN
13646,7/23/11,-1.1251898,2177:AL:SCAN
13647,7/23/11,-0.088279665,2113:AL:SCAN
13648,7/23/11,-0.29535583,2174:AL:SCAN
13649,7/23/11,-9999,2055:AL:SCAN
13650,7/23/11,0.46703783,2173:AL:SCAN
13651,7/23/11,-9999,2180:AL:SCAN
13652,7/23/11,0.3744805,2114:AL:SCAN
13653,7/23/11,-0.3458761,2178:AL:SCAN
13654,7/23/11,-0.022413883,2181:AL:SCAN
13655,7/23/11,0.58983666,2182:AL:SCAN
13656,7/23/11,0.13691531,2176:AL:SCAN
13657,7/23/11,0.33733037,2056:AL:SCAN
13658,7/23/11,0.68401444,2179:AL:SCAN
13659,7/23/11,-0.14597906,2115:AL:SCAN
13660,7/23/11,-9999,2175:AL:SCAN
13661,7/23/11,0.6314952,2053:AL:SCAN
13662,9/24/11,2.024445,2057:AL:SCAN
13663,9/24/11,-9999,2078:AL:SCAN
13664,9/24/11,0.7676903,2177:AL:SCAN
13665,9/24/11,2.9577754,2113:AL:SCAN
13666,9/24/11,1.4773175,2174:AL:SCAN
13667,9/24/11,-9999,2055:AL:SCAN
13668,9/24/11,1.5462294,2173:AL:SCAN
13669,9/24/11,1.2465689,2180:AL:SCAN
13670,9/24/11,1.2865499,2114:AL:SCAN
13671,9/24/11,1.3352331,2178:AL:SCAN
13672,9/24/11,-0.754946,2181:AL:SCAN
13673,9/24/11,0.89908844,2182:AL:SCAN
13674,9/24/11,0.5930143,2176:AL:SCAN
13675,9/24/11,1.6764585,2056:AL:SCAN
13676,9/24/11,1.5879264,2179:AL:SCAN
13677,9/24/11,1.1267364,2115:AL:SCAN
13678,9/24/11,-9999,2175:AL:SCAN
13679,9/24/11,1.2182443,2053:AL:SCAN
13680,9/10/11,0.36368698,2057:AL:SCAN
13681,9/10/11,-9999,2078:AL:SCAN
13682,9/10/11,0.58079296,2177:AL:SCAN
13683,9/10/11,-0.16139409,2113:AL:SCAN
13684,9/10/11,1.0260826,2174:AL:SCAN
13685,9/10/11,-9999,2055:AL:SCAN
13686,9/10/11,-0.48500705,2173:AL:SCAN
13687,9/10/11,-0.2695313,2180:AL:SCAN
13688,9/10/11,-0.91871816,2114:AL:SCAN
13689,9/10/11,0.05556771,2178:AL:SCAN
13690,9/10/11,-0.46683002,2181:AL:SCAN
13691,9/10/11,-1.2318845,2182:AL:SCAN
13692,9/10/11,-0.008237096,2176:AL:SCAN
13693,9/10/11,-9999,2056:AL:SCAN
13694,9/10/11,0.0840636,2179:AL:SCAN
13695,9/10/11,0.45775512,2115:AL:SCAN
13696,9/10/11,-0.04393806,2175:AL:SCAN
13697,9/10/11,-9999,2053:AL:SCAN
13698,4/9/11,-0.4684527,2057:AL:SCAN
13699,4/9/11,-0.5623163,2078:AL:SCAN
13700,4/9/11,-1.2824534,2177:AL:SCAN
13701,4/9/11,-0.91932523,2113:AL:SCAN
13702,4/9/11,-0.39827734,2174:AL:SCAN
13703,4/9/11,-0.8003722,2055:AL:SCAN
13704,4/9/11,-1.149629,2173:AL:SCAN
13705,4/9/11,-0.33121493,2180:AL:SCAN
13706,4/9/11,-0.51937586,2114:AL:SCAN
13707,4/9/11,-1.7552881,2178:AL:SCAN
13708,4/9/11,0.28646138,2181:AL:SCAN
13709,4/9/11,-0.36308014,2182:AL:SCAN
13710,4/9/11,-1.6051258,2176:AL:SCAN
13711,4/9/11,-0.67242724,2056:AL:SCAN
13712,4/9/11,-1.4333395,2179:AL:SCAN
13713,4/9/11,-2.10226,2115:AL:SCAN
13714,4/9/11,-1.5650321,2175:AL:SCAN
13715,4/9/11,-0.5873677,2053:AL:SCAN
13716,11/26/11,0.07866139,2057:AL:SCAN
13717,11/26/11,0.41193524,2078:AL:SCAN
13718,11/26/11,-0.52393216,2177:AL:SCAN
13719,11/26/11,0.60539234,2113:AL:SCAN
13720,11/26/11,-0.6270655,2174:AL:SCAN
13721,11/26/11,-0.053162493,2055:AL:SCAN
13722,11/26/11,-0.9257514,2173:AL:SCAN
13723,11/26/11,-0.5319147,2180:AL:SCAN
13724,11/26/11,-0.66005945,2114:AL:SCAN
13725,11/26/11,0.086057134,2178:AL:SCAN
13726,11/26/11,-0.21589765,2181:AL:SCAN
13727,11/26/11,-0.9718109,2182:AL:SCAN
13728,11/26/11,-0.17125678,2176:AL:SCAN
13729,11/26/11,-0.026655175,2056:AL:SCAN
13730,11/26/11,-0.68440014,2179:AL:SCAN
13731,11/26/11,-0.1338588,2115:AL:SCAN
13732,11/26/11,-0.95737636,2175:AL:SCAN
13733,11/26/11,0.19448388,2053:AL:SCAN
13734,12/31/11,-9999,2057:AL:SCAN
13735,12/31/11,-9999,2078:AL:SCAN
13736,12/31/11,-9999,2177:AL:SCAN
13737,12/31/11,-9999,2113:AL:SCAN
13738,12/31/11,-9999,2174:AL:SCAN
13739,12/31/11,-9999,2055:AL:SCAN
13740,12/31/11,-9999,2173:AL:SCAN
13741,12/31/11,-9999,2180:AL:SCAN
13742,12/31/11,-9999,2114:AL:SCAN
13743,12/31/11,-9999,2178:AL:SCAN
13744,12/31/11,-9999,2181:AL:SCAN
13745,12/31/11,-9999,2182:AL:SCAN
13746,12/31/11,-9999,2176:AL:SCAN
13747,12/31/11,-9999,2056:AL:SCAN
13748,12/31/11,-9999,2179:AL:SCAN
13749,12/31/11,-9999,2115:AL:SCAN
13750,12/31/11,-9999,2175:AL:SCAN
13751,12/31/11,-9999,2053:AL:SCAN
13752,8/6/11,0.99187464,2057:AL:SCAN
13753,8/6/11,0.4781517,2078:AL:SCAN
13754,8/6/11,0.5176145,2177:AL:SCAN
13755,8/6/11,-1.6799579,2113:AL:SCAN
13756,8/6/11,-0.9212597,2174:AL:SCAN
13757,8/6/11,-9999,2055:AL:SCAN
13758,8/6/11,-0.5394356,2173:AL:SCAN
13759,8/6/11,0.19661857,2180:AL:SCAN
13760,8/6/11,1.5707419,2114:AL:SCAN
13761,8/6/11,0.21814921,2178:AL:SCAN
13762,8/6/11,0.84315854,2181:AL:SCAN
13763,8/6/11,1.1771227,2182:AL:SCAN
13764,8/6/11,0.5415414,2176:AL:SCAN
13765,8/6/11,-1.807983,2056:AL:SCAN
13766,8/6/11,-1.0766635,2179:AL:SCAN
13767,8/6/11,-0.08470741,2115:AL:SCAN
13768,8/6/11,-9999,2175:AL:SCAN
13769,8/6/11,-0.5887018,2053:AL:SCAN
13770,3/19/11,-0.7546406,2057:AL:SCAN
13771,3/19/11,0.59158385,2078:AL:SCAN
13772,3/19/11,0.690187,2177:AL:SCAN
13773,3/19/11,-0.13009639,2113:AL:SCAN
13774,3/19/11,1.0372747,2174:AL:SCAN
13775,3/19/11,-0.7998416,2055:AL:SCAN
13776,3/19/11,0.36493382,2173:AL:SCAN
13777,3/19/11,0.63235414,2180:AL:SCAN
13778,3/19/11,0.025133051,2114:AL:SCAN
13779,3/19/11,-0.045810007,2178:AL:SCAN
13780,3/19/11,1.3507221,2181:AL:SCAN
13781,3/19/11,0.8633117,2182:AL:SCAN
13782,3/19/11,0.1791122,2176:AL:SCAN
13783,3/19/11,-0.7127452,2056:AL:SCAN
13784,3/19/11,-0.70469123,2179:AL:SCAN
13785,3/19/11,0.9077814,2115:AL:SCAN
13786,3/19/11,-0.7816862,2175:AL:SCAN
13787,3/19/11,-0.044333708,2053:AL:SCAN
13788,2/19/11,-0.11961523,2057:AL:SCAN
13789,2/19/11,-1.02261,2078:AL:SCAN
13790,2/19/11,-0.5820557,2177:AL:SCAN
13791,2/19/11,-0.6505703,2113:AL:SCAN
13792,2/19/11,-0.14821419,2174:AL:SCAN
13793,2/19/11,-0.18202761,2055:AL:SCAN
13794,2/19/11,-1.2844682,2173:AL:SCAN
13795,2/19/11,0.25294086,2180:AL:SCAN
13796,2/19/11,-0.14242695,2114:AL:SCAN
13797,2/19/11,-0.05829479,2178:AL:SCAN
13798,2/19/11,-0.30245993,2181:AL:SCAN
13799,2/19/11,-0.17721055,2182:AL:SCAN
13800,2/19/11,-0.5552759,2176:AL:SCAN
13801,2/19/11,-0.9386412,2056:AL:SCAN
13802,2/19/11,-0.51789707,2179:AL:SCAN
13803,2/19/11,-0.51030946,2115:AL:SCAN
13804,2/19/11,-1.0462905,2175:AL:SCAN
13805,2/19/11,-0.43517855,2053:AL:SCAN
13806,10/15/11,-0.5184077,2057:AL:SCAN
13807,10/15/11,-0.77252764,2078:AL:SCAN
13808,10/15/11,-1.0668486,2177:AL:SCAN
13809,10/15/11,0.09703431,2113:AL:SCAN
13810,10/15/11,-0.14590782,2174:AL:SCAN
13811,10/15/11,0.26404247,2055:AL:SCAN
13812,10/15/11,-0.25011972,2173:AL:SCAN
13813,10/15/11,-0.5520035,2180:AL:SCAN
13814,10/15/11,0.022891082,2114:AL:SCAN
13815,10/15/11,-0.7408492,2178:AL:SCAN
13816,10/15/11,0.121135995,2181:AL:SCAN
13817,10/15/11,-0.025523638,2182:AL:SCAN
13818,10/15/11,-0.08111795,2176:AL:SCAN
13819,10/15/11,-0.34921044,2056:AL:SCAN
13820,10/15/11,0.26655853,2179:AL:SCAN
13821,10/15/11,-1.4622525,2115:AL:SCAN
13822,10/15/11,-0.13050319,2175:AL:SCAN
13823,10/15/11,-0.4512921,2053:AL:SCAN
13824,3/12/11,-0.07667898,2057:AL:SCAN
13825,3/12/11,0.19831151,2078:AL:SCAN
13826,3/12/11,-0.21990454,2177:AL:SCAN
13827,3/12/11,0.05357343,2113:AL:SCAN
13828,3/12/11,0.09087743,2174:AL:SCAN
13829,3/12/11,-0.564419,2055:AL:SCAN
13830,3/12/11,0.012021009,2173:AL:SCAN
