,ESI,Latitude,Longitude,Date,StationTriplet
427,1.898,34.43333,-86.68333,2001-06-11,2056:AL:SCAN
429,1.602,32.43455,-85.74802,2001-06-11,2115:AL:SCAN
431,0.719,34.9,-86.53333,2001-06-11,2053:AL:SCAN
436,0.984,33.10768,-88.31003,2001-06-18,2174:AL:SCAN
438,-0.176,34.81982,-87.98685,2001-06-18,2173:AL:SCAN
439,1.165,30.5238,-87.69797,2001-06-18,2180:AL:SCAN
445,1.44,34.43333,-86.68333,2001-06-18,2056:AL:SCAN
446,-0.163,34.17973,-87.45618,2001-06-18,2179:AL:SCAN
488,-0.019,32.28393,-86.05253,2001-07-09,2177:AL:SCAN
492,0.796,34.81982,-87.98685,2001-07-09,2173:AL:SCAN
494,0.365,32.608,-88.19743,2001-07-09,2114:AL:SCAN
495,-0.224,32.41222,-85.91028,2001-07-09,2178:AL:SCAN
496,0.57,31.10923,-87.55277,2001-07-09,2181:AL:SCAN
498,-0.397,32.40392,-86.89137,2001-07-09,2176:AL:SCAN
499,0.98,34.43333,-86.68333,2001-07-09,2056:AL:SCAN
500,1.642,34.17973,-87.45618,2001-07-09,2179:AL:SCAN
501,0.536,32.43455,-85.74802,2001-07-09,2115:AL:SCAN
502,-0.875,33.33168,-85.51818,2001-07-09,2175:AL:SCAN
504,1.932,34.78333,-86.55,2001-07-16,2057:AL:SCAN
505,-0.331,34.89375,-86.60236,2001-07-16,2078:AL:SCAN
506,2.778,32.28393,-86.05253,2001-07-16,2177:AL:SCAN
507,1.182,34.19492,-86.79897,2001-07-16,2113:AL:SCAN
508,-2.069,33.10768,-88.31003,2001-07-16,2174:AL:SCAN
509,-0.271,34.4448,-86.16557,2001-07-16,2055:AL:SCAN
510,0.271,34.81982,-87.98685,2001-07-16,2173:AL:SCAN
511,-0.998,30.5238,-87.69797,2001-07-16,2180:AL:SCAN
512,-0.784,32.608,-88.19743,2001-07-16,2114:AL:SCAN
513,-0.19,32.41222,-85.91028,2001-07-16,2178:AL:SCAN
514,-1.102,31.10923,-87.55277,2001-07-16,2181:AL:SCAN
515,-1.952,31.01912,-85.03693,2001-07-16,2182:AL:SCAN
516,-0.597,32.40392,-86.89137,2001-07-16,2176:AL:SCAN
517,0.719,34.43333,-86.68333,2001-07-16,2056:AL:SCAN
518,-0.124,34.17973,-87.45618,2001-07-16,2179:AL:SCAN
519,0.866,32.43455,-85.74802,2001-07-16,2115:AL:SCAN
521,-0.884,34.9,-86.53333,2001-07-16,2053:AL:SCAN
522,0.992,34.78333,-86.55,2001-07-23,2057:AL:SCAN
524,0.283,32.28393,-86.05253,2001-07-23,2177:AL:SCAN
525,0.863,34.19492,-86.79897,2001-07-23,2113:AL:SCAN
526,0.942,33.10768,-88.31003,2001-07-23,2174:AL:SCAN
527,0.398,34.4448,-86.16557,2001-07-23,2055:AL:SCAN
528,0.359,34.81982,-87.98685,2001-07-23,2173:AL:SCAN
530,-0.226,32.608,-88.19743,2001-07-23,2114:AL:SCAN
531,0.236,32.41222,-85.91028,2001-07-23,2178:AL:SCAN
532,0.52,31.10923,-87.55277,2001-07-23,2181:AL:SCAN
533,-0.696,31.01912,-85.03693,2001-07-23,2182:AL:SCAN
534,-0.481,32.40392,-86.89137,2001-07-23,2176:AL:SCAN
535,0.723,34.43333,-86.68333,2001-07-23,2056:AL:SCAN
536,0.591,34.17973,-87.45618,2001-07-23,2179:AL:SCAN
537,-0.446,32.43455,-85.74802,2001-07-23,2115:AL:SCAN
540,1.902,34.78333,-86.55,2001-07-30,2057:AL:SCAN
543,0.256,34.19492,-86.79897,2001-07-30,2113:AL:SCAN
544,-0.284,33.10768,-88.31003,2001-07-30,2174:AL:SCAN
545,0.578,34.4448,-86.16557,2001-07-30,2055:AL:SCAN
548,0.251,32.608,-88.19743,2001-07-30,2114:AL:SCAN
550,-2.376,31.10923,-87.55277,2001-07-30,2181:AL:SCAN
551,0.129,31.01912,-85.03693,2001-07-30,2182:AL:SCAN
552,-0.717,32.40392,-86.89137,2001-07-30,2176:AL:SCAN
553,0.646,34.43333,-86.68333,2001-07-30,2056:AL:SCAN
554,0.089,34.17973,-87.45618,2001-07-30,2179:AL:SCAN
555,-0.879,32.43455,-85.74802,2001-07-30,2115:AL:SCAN
558,1.997,34.78333,-86.55,2001-08-06,2057:AL:SCAN
561,1.154,34.19492,-86.79897,2001-08-06,2113:AL:SCAN
562,0.327,33.10768,-88.31003,2001-08-06,2174:AL:SCAN
564,0.746,34.81982,-87.98685,2001-08-06,2173:AL:SCAN
565,-1.458,30.5238,-87.69797,2001-08-06,2180:AL:SCAN
566,0.544,32.608,-88.19743,2001-08-06,2114:AL:SCAN
568,-0.917,31.10923,-87.55277,2001-08-06,2181:AL:SCAN
569,-0.016,31.01912,-85.03693,2001-08-06,2182:AL:SCAN
570,0.958,32.40392,-86.89137,2001-08-06,2176:AL:SCAN
571,1.038,34.43333,-86.68333,2001-08-06,2056:AL:SCAN
572,0.816,34.17973,-87.45618,2001-08-06,2179:AL:SCAN
573,0.022,32.43455,-85.74802,2001-08-06,2115:AL:SCAN
594,0.187,34.78333,-86.55,2001-08-20,2057:AL:SCAN
595,0.669,34.89375,-86.60236,2001-08-20,2078:AL:SCAN
596,-0.521,32.28393,-86.05253,2001-08-20,2177:AL:SCAN
597,-0.604,34.19492,-86.79897,2001-08-20,2113:AL:SCAN
598,-3.352,33.10768,-88.31003,2001-08-20,2174:AL:SCAN
600,0.505,34.81982,-87.98685,2001-08-20,2173:AL:SCAN
602,-2.566,32.608,-88.19743,2001-08-20,2114:AL:SCAN
603,-0.823,32.41222,-85.91028,2001-08-20,2178:AL:SCAN
604,1.819,31.10923,-87.55277,2001-08-20,2181:AL:SCAN
605,1.121,31.01912,-85.03693,2001-08-20,2182:AL:SCAN
606,-0.188,32.40392,-86.89137,2001-08-20,2176:AL:SCAN
607,-0.029,34.43333,-86.68333,2001-08-20,2056:AL:SCAN
608,-0.389,34.17973,-87.45618,2001-08-20,2179:AL:SCAN
609,1.99,32.43455,-85.74802,2001-08-20,2115:AL:SCAN
610,-1.615,33.33168,-85.51818,2001-08-20,2175:AL:SCAN
611,2.66,34.9,-86.53333,2001-08-20,2053:AL:SCAN
612,0.138,34.78333,-86.55,2001-08-27,2057:AL:SCAN
613,0.87,34.89375,-86.60236,2001-08-27,2078:AL:SCAN
614,0.478,32.28393,-86.05253,2001-08-27,2177:AL:SCAN
615,-0.278,34.19492,-86.79897,2001-08-27,2113:AL:SCAN
618,0.632,34.81982,-87.98685,2001-08-27,2173:AL:SCAN
619,0.031,30.5238,-87.69797,2001-08-27,2180:AL:SCAN
620,0.271,32.608,-88.19743,2001-08-27,2114:AL:SCAN
621,-0.005,32.41222,-85.91028,2001-08-27,2178:AL:SCAN
622,0.408,31.10923,-87.55277,2001-08-27,2181:AL:SCAN
623,0.789,31.01912,-85.03693,2001-08-27,2182:AL:SCAN
624,0.098,32.40392,-86.89137,2001-08-27,2176:AL:SCAN
625,-0.018,34.43333,-86.68333,2001-08-27,2056:AL:SCAN
626,0.083,34.17973,-87.45618,2001-08-27,2179:AL:SCAN
627,-0.257,32.43455,-85.74802,2001-08-27,2115:AL:SCAN
637,3.068,30.5238,-87.69797,2001-09-03,2180:AL:SCAN
638,1.276,32.608,-88.19743,2001-09-03,2114:AL:SCAN
639,0.395,32.41222,-85.91028,2001-09-03,2178:AL:SCAN
642,1.378,32.40392,-86.89137,2001-09-03,2176:AL:SCAN
649,1.714,34.89375,-86.60236,2001-09-10,2078:AL:SCAN
652,2.235,33.10768,-88.31003,2001-09-10,2174:AL:SCAN
654,-3.5,34.81982,-87.98685,2001-09-10,2173:AL:SCAN
655,0.943,30.5238,-87.69797,2001-09-10,2180:AL:SCAN
657,1.531,32.41222,-85.91028,2001-09-10,2178:AL:SCAN
658,2.77,31.10923,-87.55277,2001-09-10,2181:AL:SCAN
659,1.451,31.01912,-85.03693,2001-09-10,2182:AL:SCAN
660,3.5,32.40392,-86.89137,2001-09-10,2176:AL:SCAN
666,1.417,34.78333,-86.55,2001-09-17,2057:AL:SCAN
667,1.54,34.89375,-86.60236,2001-09-17,2078:AL:SCAN
668,0.836,32.28393,-86.05253,2001-09-17,2177:AL:SCAN
669,2.185,34.19492,-86.79897,2001-09-17,2113:AL:SCAN
670,1.626,33.10768,-88.31003,2001-09-17,2174:AL:SCAN
671,-0.53,34.4448,-86.16557,2001-09-17,2055:AL:SCAN
672,0.894,34.81982,-87.98685,2001-09-17,2173:AL:SCAN
673,-0.553,30.5238,-87.69797,2001-09-17,2180:AL:SCAN
674,0.88,32.608,-88.19743,2001-09-17,2114:AL:SCAN
675,-0.151,32.41222,-85.91028,2001-09-17,2178:AL:SCAN
676,0.419,31.10923,-87.55277,2001-09-17,2181:AL:SCAN
677,-0.33,31.01912,-85.03693,2001-09-17,2182:AL:SCAN
678,0.292,32.40392,-86.89137,2001-09-17,2176:AL:SCAN
679,0.987,34.43333,-86.68333,2001-09-17,2056:AL:SCAN
680,0.957,34.17973,-87.45618,2001-09-17,2179:AL:SCAN
681,-0.348,32.43455,-85.74802,2001-09-17,2115:AL:SCAN
682,-2.465,33.33168,-85.51818,2001-09-17,2175:AL:SCAN
683,1.275,34.9,-86.53333,2001-09-17,2053:AL:SCAN
684,0.782,34.78333,-86.55,2001-09-24,2057:AL:SCAN
685,1.007,34.89375,-86.60236,2001-09-24,2078:AL:SCAN
686,-1.748,32.28393,-86.05253,2001-09-24,2177:AL:SCAN
687,0.034,34.19492,-86.79897,2001-09-24,2113:AL:SCAN
688,1.752,33.10768,-88.31003,2001-09-24,2174:AL:SCAN
689,0.241,34.4448,-86.16557,2001-09-24,2055:AL:SCAN
690,2.343,34.81982,-87.98685,2001-09-24,2173:AL:SCAN
691,0.401,30.5238,-87.69797,2001-09-24,2180:AL:SCAN
692,1.693,32.608,-88.19743,2001-09-24,2114:AL:SCAN
693,2.519,32.41222,-85.91028,2001-09-24,2178:AL:SCAN
694,1.297,31.10923,-87.55277,2001-09-24,2181:AL:SCAN
695,1.062,31.01912,-85.03693,2001-09-24,2182:AL:SCAN
696,1.541,32.40392,-86.89137,2001-09-24,2176:AL:SCAN
697,0.259,34.43333,-86.68333,2001-09-24,2056:AL:SCAN
698,1.284,34.17973,-87.45618,2001-09-24,2179:AL:SCAN
699,0.514,32.43455,-85.74802,2001-09-24,2115:AL:SCAN
701,0.893,34.9,-86.53333,2001-09-24,2053:AL:SCAN
702,0.475,34.78333,-86.55,2001-10-01,2057:AL:SCAN
703,0.328,34.89375,-86.60236,2001-10-01,2078:AL:SCAN
704,-0.664,32.28393,-86.05253,2001-10-01,2177:AL:SCAN
705,0.408,34.19492,-86.79897,2001-10-01,2113:AL:SCAN
706,0.512,33.10768,-88.31003,2001-10-01,2174:AL:SCAN
707,0.791,34.4448,-86.16557,2001-10-01,2055:AL:SCAN
708,0.554,34.81982,-87.98685,2001-10-01,2173:AL:SCAN
709,-1.03,30.5238,-87.69797,2001-10-01,2180:AL:SCAN
710,0.082,32.608,-88.19743,2001-10-01,2114:AL:SCAN
711,-0.598,32.41222,-85.91028,2001-10-01,2178:AL:SCAN
712,-0.168,31.10923,-87.55277,2001-10-01,2181:AL:SCAN
713,-1.105,31.01912,-85.03693,2001-10-01,2182:AL:SCAN
714,-0.153,32.40392,-86.89137,2001-10-01,2176:AL:SCAN
715,0.135,34.43333,-86.68333,2001-10-01,2056:AL:SCAN
716,0.113,34.17973,-87.45618,2001-10-01,2179:AL:SCAN
717,-1.225,32.43455,-85.74802,2001-10-01,2115:AL:SCAN
718,1.034,33.33168,-85.51818,2001-10-01,2175:AL:SCAN
719,0.807,34.9,-86.53333,2001-10-01,2053:AL:SCAN
720,-0.574,34.78333,-86.55,2001-10-08,2057:AL:SCAN
721,-0.575,34.89375,-86.60236,2001-10-08,2078:AL:SCAN
722,0.113,32.28393,-86.05253,2001-10-08,2177:AL:SCAN
723,-0.493,34.19492,-86.79897,2001-10-08,2113:AL:SCAN
724,0.336,33.10768,-88.31003,2001-10-08,2174:AL:SCAN
725,-0.78,34.4448,-86.16557,2001-10-08,2055:AL:SCAN
726,0.345,34.81982,-87.98685,2001-10-08,2173:AL:SCAN
727,0.259,30.5238,-87.69797,2001-10-08,2180:AL:SCAN
728,0.956,32.608,-88.19743,2001-10-08,2114:AL:SCAN
729,-0.154,32.41222,-85.91028,2001-10-08,2178:AL:SCAN
730,1.278,31.10923,-87.55277,2001-10-08,2181:AL:SCAN
731,-0.009,31.01912,-85.03693,2001-10-08,2182:AL:SCAN
732,0.189,32.40392,-86.89137,2001-10-08,2176:AL:SCAN
733,-0.804,34.43333,-86.68333,2001-10-08,2056:AL:SCAN
734,-0.623,34.17973,-87.45618,2001-10-08,2179:AL:SCAN
735,-0.453,32.43455,-85.74802,2001-10-08,2115:AL:SCAN
736,-0.826,33.33168,-85.51818,2001-10-08,2175:AL:SCAN
737,-0.055,34.9,-86.53333,2001-10-08,2053:AL:SCAN
738,-2.517,34.78333,-86.55,2001-10-15,2057:AL:SCAN
739,-0.266,34.89375,-86.60236,2001-10-15,2078:AL:SCAN
740,-0.499,32.28393,-86.05253,2001-10-15,2177:AL:SCAN
741,-0.108,34.19492,-86.79897,2001-10-15,2113:AL:SCAN
742,0.462,33.10768,-88.31003,2001-10-15,2174:AL:SCAN
743,-1.396,34.4448,-86.16557,2001-10-15,2055:AL:SCAN
744,-0.46,34.81982,-87.98685,2001-10-15,2173:AL:SCAN
745,0.074,30.5238,-87.69797,2001-10-15,2180:AL:SCAN
746,1.159,32.608,-88.19743,2001-10-15,2114:AL:SCAN
747,-0.423,32.41222,-85.91028,2001-10-15,2178:AL:SCAN
748,1.117,31.10923,-87.55277,2001-10-15,2181:AL:SCAN
749,-1.812,31.01912,-85.03693,2001-10-15,2182:AL:SCAN
750,-0.043,32.40392,-86.89137,2001-10-15,2176:AL:SCAN
751,-0.853,34.43333,-86.68333,2001-10-15,2056:AL:SCAN
752,-0.747,34.17973,-87.45618,2001-10-15,2179:AL:SCAN
753,-1.119,32.43455,-85.74802,2001-10-15,2115:AL:SCAN
754,0.007,33.33168,-85.51818,2001-10-15,2175:AL:SCAN
755,-1.477,34.9,-86.53333,2001-10-15,2053:AL:SCAN
756,1.236,34.78333,-86.55,2001-10-22,2057:AL:SCAN
757,1.63,34.89375,-86.60236,2001-10-22,2078:AL:SCAN
758,0.239,32.28393,-86.05253,2001-10-22,2177:AL:SCAN
759,0.247,34.19492,-86.79897,2001-10-22,2113:AL:SCAN
760,0.662,33.10768,-88.31003,2001-10-22,2174:AL:SCAN
761,1.445,34.4448,-86.16557,2001-10-22,2055:AL:SCAN
762,0.726,34.81982,-87.98685,2001-10-22,2173:AL:SCAN
763,0.472,30.5238,-87.69797,2001-10-22,2180:AL:SCAN
764,0.709,32.608,-88.19743,2001-10-22,2114:AL:SCAN
765,0.671,32.41222,-85.91028,2001-10-22,2178:AL:SCAN
766,0.939,31.10923,-87.55277,2001-10-22,2181:AL:SCAN
767,-0.122,31.01912,-85.03693,2001-10-22,2182:AL:SCAN
768,0.565,32.40392,-86.89137,2001-10-22,2176:AL:SCAN
769,0.624,34.43333,-86.68333,2001-10-22,2056:AL:SCAN
770,-0.706,34.17973,-87.45618,2001-10-22,2179:AL:SCAN
771,1.103,32.43455,-85.74802,2001-10-22,2115:AL:SCAN
772,1.115,33.33168,-85.51818,2001-10-22,2175:AL:SCAN
773,1.171,34.9,-86.53333,2001-10-22,2053:AL:SCAN
774,-0.592,34.78333,-86.55,2001-10-29,2057:AL:SCAN
775,-0.656,34.89375,-86.60236,2001-10-29,2078:AL:SCAN
776,-1.543,32.28393,-86.05253,2001-10-29,2177:AL:SCAN
777,-0.563,34.19492,-86.79897,2001-10-29,2113:AL:SCAN
778,-0.351,33.10768,-88.31003,2001-10-29,2174:AL:SCAN
779,-0.278,34.4448,-86.16557,2001-10-29,2055:AL:SCAN
780,-0.096,34.81982,-87.98685,2001-10-29,2173:AL:SCAN
781,-1.758,30.5238,-87.69797,2001-10-29,2180:AL:SCAN
782,-0.891,32.608,-88.19743,2001-10-29,2114:AL:SCAN
783,-1.68,32.41222,-85.91028,2001-10-29,2178:AL:SCAN
784,-1.617,31.10923,-87.55277,2001-10-29,2181:AL:SCAN
785,-0.504,31.01912,-85.03693,2001-10-29,2182:AL:SCAN
786,-0.516,32.40392,-86.89137,2001-10-29,2176:AL:SCAN
787,-0.651,34.43333,-86.68333,2001-10-29,2056:AL:SCAN
788,-1.35,34.17973,-87.45618,2001-10-29,2179:AL:SCAN
789,-1.681,32.43455,-85.74802,2001-10-29,2115:AL:SCAN
790,-1.638,33.33168,-85.51818,2001-10-29,2175:AL:SCAN
791,-0.443,34.9,-86.53333,2001-10-29,2053:AL:SCAN
792,-1.258,34.78333,-86.55,2001-11-05,2057:AL:SCAN
793,-0.446,34.89375,-86.60236,2001-11-05,2078:AL:SCAN
794,-0.503,32.28393,-86.05253,2001-11-05,2177:AL:SCAN
795,-1.057,34.19492,-86.79897,2001-11-05,2113:AL:SCAN
796,-0.645,33.10768,-88.31003,2001-11-05,2174:AL:SCAN
797,-3.5,34.4448,-86.16557,2001-11-05,2055:AL:SCAN
798,-0.677,34.81982,-87.98685,2001-11-05,2173:AL:SCAN
799,-0.711,30.5238,-87.69797,2001-11-05,2180:AL:SCAN
800,-0.691,32.608,-88.19743,2001-11-05,2114:AL:SCAN
801,-0.647,32.41222,-85.91028,2001-11-05,2178:AL:SCAN
802,-0.773,31.10923,-87.55277,2001-11-05,2181:AL:SCAN
803,-0.754,31.01912,-85.03693,2001-11-05,2182:AL:SCAN
804,-0.75,32.40392,-86.89137,2001-11-05,2176:AL:SCAN
805,-1.197,34.43333,-86.68333,2001-11-05,2056:AL:SCAN
806,-1.047,34.17973,-87.45618,2001-11-05,2179:AL:SCAN
807,-0.59,32.43455,-85.74802,2001-11-05,2115:AL:SCAN
808,-1.329,33.33168,-85.51818,2001-11-05,2175:AL:SCAN
809,-1.119,34.9,-86.53333,2001-11-05,2053:AL:SCAN
810,-1.019,34.78333,-86.55,2001-11-12,2057:AL:SCAN
811,-0.829,34.89375,-86.60236,2001-11-12,2078:AL:SCAN
812,-0.499,32.28393,-86.05253,2001-11-12,2177:AL:SCAN
813,-0.82,34.19492,-86.79897,2001-11-12,2113:AL:SCAN
814,-0.287,33.10768,-88.31003,2001-11-12,2174:AL:SCAN
815,-0.615,34.4448,-86.16557,2001-11-12,2055:AL:SCAN
816,-0.125,34.81982,-87.98685,2001-11-12,2173:AL:SCAN
817,-0.901,30.5238,-87.69797,2001-11-12,2180:AL:SCAN
818,0.843,32.608,-88.19743,2001-11-12,2114:AL:SCAN
819,-0.966,32.41222,-85.91028,2001-11-12,2178:AL:SCAN
820,-1.284,31.10923,-87.55277,2001-11-12,2181:AL:SCAN
821,-1.202,31.01912,-85.03693,2001-11-12,2182:AL:SCAN
822,-0.332,32.40392,-86.89137,2001-11-12,2176:AL:SCAN
823,-0.538,34.43333,-86.68333,2001-11-12,2056:AL:SCAN
824,-0.508,34.17973,-87.45618,2001-11-12,2179:AL:SCAN
825,-1.048,32.43455,-85.74802,2001-11-12,2115:AL:SCAN
826,-1.76,33.33168,-85.51818,2001-11-12,2175:AL:SCAN
827,-0.708,34.9,-86.53333,2001-11-12,2053:AL:SCAN
828,-1.113,34.78333,-86.55,2001-11-19,2057:AL:SCAN
829,-1.05,34.89375,-86.60236,2001-11-19,2078:AL:SCAN
830,-1.258,32.28393,-86.05253,2001-11-19,2177:AL:SCAN
831,-0.796,34.19492,-86.79897,2001-11-19,2113:AL:SCAN
832,-1.215,33.10768,-88.31003,2001-11-19,2174:AL:SCAN
833,-1.423,34.4448,-86.16557,2001-11-19,2055:AL:SCAN
834,-0.15,34.81982,-87.98685,2001-11-19,2173:AL:SCAN
835,-1.686,30.5238,-87.69797,2001-11-19,2180:AL:SCAN
836,-0.957,32.608,-88.19743,2001-11-19,2114:AL:SCAN
837,-1.672,32.41222,-85.91028,2001-11-19,2178:AL:SCAN
838,-2.198,31.10923,-87.55277,2001-11-19,2181:AL:SCAN
839,-2.216,31.01912,-85.03693,2001-11-19,2182:AL:SCAN
840,-1.423,32.40392,-86.89137,2001-11-19,2176:AL:SCAN
841,-1.166,34.43333,-86.68333,2001-11-19,2056:AL:SCAN
842,-0.571,34.17973,-87.45618,2001-11-19,2179:AL:SCAN
843,-1.518,32.43455,-85.74802,2001-11-19,2115:AL:SCAN
844,-1.859,33.33168,-85.51818,2001-11-19,2175:AL:SCAN
845,-1.011,34.9,-86.53333,2001-11-19,2053:AL:SCAN
846,-0.29,34.78333,-86.55,2001-11-26,2057:AL:SCAN
847,-0.037,34.89375,-86.60236,2001-11-26,2078:AL:SCAN
848,0.393,32.28393,-86.05253,2001-11-26,2177:AL:SCAN
849,0.184,34.19492,-86.79897,2001-11-26,2113:AL:SCAN
850,-0.676,33.10768,-88.31003,2001-11-26,2174:AL:SCAN
851,-0.094,34.4448,-86.16557,2001-11-26,2055:AL:SCAN
852,-0.349,34.81982,-87.98685,2001-11-26,2173:AL:SCAN
853,-0.197,30.5238,-87.69797,2001-11-26,2180:AL:SCAN
854,-0.286,32.608,-88.19743,2001-11-26,2114:AL:SCAN
855,0.435,32.41222,-85.91028,2001-11-26,2178:AL:SCAN
856,-0.473,31.10923,-87.55277,2001-11-26,2181:AL:SCAN
857,-0.414,31.01912,-85.03693,2001-11-26,2182:AL:SCAN
858,0.688,32.40392,-86.89137,2001-11-26,2176:AL:SCAN
859,-0.391,34.43333,-86.68333,2001-11-26,2056:AL:SCAN
860,-0.468,34.17973,-87.45618,2001-11-26,2179:AL:SCAN
861,0.18,32.43455,-85.74802,2001-11-26,2115:AL:SCAN
862,0.67,33.33168,-85.51818,2001-11-26,2175:AL:SCAN
863,-0.066,34.9,-86.53333,2001-11-26,2053:AL:SCAN
864,-0.116,34.78333,-86.55,2001-12-03,2057:AL:SCAN
865,-0.21,34.89375,-86.60236,2001-12-03,2078:AL:SCAN
866,1.024,32.28393,-86.05253,2001-12-03,2177:AL:SCAN
867,0.379,34.19492,-86.79897,2001-12-03,2113:AL:SCAN
868,1.164,33.10768,-88.31003,2001-12-03,2174:AL:SCAN
869,-1.551,34.4448,-86.16557,2001-12-03,2055:AL:SCAN
870,0.285,34.81982,-87.98685,2001-12-03,2173:AL:SCAN
871,-0.025,30.5238,-87.69797,2001-12-03,2180:AL:SCAN
872,-0.328,32.608,-88.19743,2001-12-03,2114:AL:SCAN
873,1.002,32.41222,-85.91028,2001-12-03,2178:AL:SCAN
874,0.424,31.10923,-87.55277,2001-12-03,2181:AL:SCAN
875,-0.644,31.01912,-85.03693,2001-12-03,2182:AL:SCAN
876,0.431,32.40392,-86.89137,2001-12-03,2176:AL:SCAN
877,0.447,34.43333,-86.68333,2001-12-03,2056:AL:SCAN
878,0.525,34.17973,-87.45618,2001-12-03,2179:AL:SCAN
879,0.679,32.43455,-85.74802,2001-12-03,2115:AL:SCAN
880,0.464,33.33168,-85.51818,2001-12-03,2175:AL:SCAN
881,0.36,34.9,-86.53333,2001-12-03,2053:AL:SCAN
882,-2.238,34.78333,-86.55,2001-12-10,2057:AL:SCAN
883,-1.492,34.89375,-86.60236,2001-12-10,2078:AL:SCAN
884,0.121,32.28393,-86.05253,2001-12-10,2177:AL:SCAN
885,-1.253,34.19492,-86.79897,2001-12-10,2113:AL:SCAN
886,-1.504,33.10768,-88.31003,2001-12-10,2174:AL:SCAN
887,-1.674,34.4448,-86.16557,2001-12-10,2055:AL:SCAN
888,-1.788,34.81982,-87.98685,2001-12-10,2173:AL:SCAN
889,-0.408,30.5238,-87.69797,2001-12-10,2180:AL:SCAN
890,-0.097,32.608,-88.19743,2001-12-10,2114:AL:SCAN
891,-0.216,32.41222,-85.91028,2001-12-10,2178:AL:SCAN
892,-0.568,31.10923,-87.55277,2001-12-10,2181:AL:SCAN
893,-0.322,31.01912,-85.03693,2001-12-10,2182:AL:SCAN
894,-0.265,32.40392,-86.89137,2001-12-10,2176:AL:SCAN
895,-1.602,34.43333,-86.68333,2001-12-10,2056:AL:SCAN
896,-2.143,34.17973,-87.45618,2001-12-10,2179:AL:SCAN
897,-0.258,32.43455,-85.74802,2001-12-10,2115:AL:SCAN
898,-1.042,33.33168,-85.51818,2001-12-10,2175:AL:SCAN
899,-2.184,34.9,-86.53333,2001-12-10,2053:AL:SCAN
903,-0.054,34.19492,-86.79897,2001-12-17,2113:AL:SCAN
904,0.223,33.10768,-88.31003,2001-12-17,2174:AL:SCAN
905,-1.489,34.4448,-86.16557,2001-12-17,2055:AL:SCAN
908,0.24,32.608,-88.19743,2001-12-17,2114:AL:SCAN
909,-0.332,32.41222,-85.91028,2001-12-17,2178:AL:SCAN
910,0.836,31.10923,-87.55277,2001-12-17,2181:AL:SCAN
912,-0.131,32.40392,-86.89137,2001-12-17,2176:AL:SCAN
914,-0.077,34.17973,-87.45618,2001-12-17,2179:AL:SCAN
915,-0.058,32.43455,-85.74802,2001-12-17,2115:AL:SCAN
918,-1.443,34.78333,-86.55,2001-12-24,2057:AL:SCAN
919,-1.358,34.89375,-86.60236,2001-12-24,2078:AL:SCAN
920,-0.211,32.28393,-86.05253,2001-12-24,2177:AL:SCAN
921,-1.419,34.19492,-86.79897,2001-12-24,2113:AL:SCAN
922,-1.256,33.10768,-88.31003,2001-12-24,2174:AL:SCAN
923,-0.632,34.4448,-86.16557,2001-12-24,2055:AL:SCAN
924,0.068,34.81982,-87.98685,2001-12-24,2173:AL:SCAN
925,-1.707,30.5238,-87.69797,2001-12-24,2180:AL:SCAN
926,-0.668,32.608,-88.19743,2001-12-24,2114:AL:SCAN
927,-0.923,32.41222,-85.91028,2001-12-24,2178:AL:SCAN
928,-1.569,31.10923,-87.55277,2001-12-24,2181:AL:SCAN
929,-0.967,31.01912,-85.03693,2001-12-24,2182:AL:SCAN
930,-1.094,32.40392,-86.89137,2001-12-24,2176:AL:SCAN
931,-1.378,34.43333,-86.68333,2001-12-24,2056:AL:SCAN
932,-0.74,34.17973,-87.45618,2001-12-24,2179:AL:SCAN
933,-0.303,32.43455,-85.74802,2001-12-24,2115:AL:SCAN
934,-0.634,33.33168,-85.51818,2001-12-24,2175:AL:SCAN
935,-1.495,34.9,-86.53333,2001-12-24,2053:AL:SCAN
936,0.441,34.78333,-86.55,2001-12-31,2057:AL:SCAN
937,0.826,34.89375,-86.60236,2001-12-31,2078:AL:SCAN
938,0.273,32.28393,-86.05253,2001-12-31,2177:AL:SCAN
939,0.18,34.19492,-86.79897,2001-12-31,2113:AL:SCAN
940,-3.5,33.10768,-88.31003,2001-12-31,2174:AL:SCAN
941,0.725,34.4448,-86.16557,2001-12-31,2055:AL:SCAN
942,0.726,34.81982,-87.98685,2001-12-31,2173:AL:SCAN
943,0.589,30.5238,-87.69797,2001-12-31,2180:AL:SCAN
944,0.406,32.608,-88.19743,2001-12-31,2114:AL:SCAN
945,0.517,32.41222,-85.91028,2001-12-31,2178:AL:SCAN
946,-0.184,31.10923,-87.55277,2001-12-31,2181:AL:SCAN
947,-1.411,31.01912,-85.03693,2001-12-31,2182:AL:SCAN
948,0.773,32.40392,-86.89137,2001-12-31,2176:AL:SCAN
949,0.695,34.43333,-86.68333,2001-12-31,2056:AL:SCAN
950,0.258,34.17973,-87.45618,2001-12-31,2179:AL:SCAN
951,0.185,32.43455,-85.74802,2001-12-31,2115:AL:SCAN
952,-0.049,33.33168,-85.51818,2001-12-31,2175:AL:SCAN
953,1.699,34.9,-86.53333,2001-12-31,2053:AL:SCAN
954,0.75,34.78333,-86.55,2002-01-01,2057:AL:SCAN
955,0.951,34.89375,-86.60236,2002-01-01,2078:AL:SCAN
