DateTime,Timeseries
3/12/2011 0:00,-1.141162157
3/19/2011 0:00,-1.248886943
3/26/2011 0:00,-0.817662001
4/2/2011 0:00,-0.136795491
4/9/2011 0:00,0.212459296
4/16/2011 0:00,0.432472587
4/23/2011 0:00,0.765166938
4/30/2011 0:00,1.896337032
5/7/2011 0:00,1.870788097
5/14/2011 0:00,1.381403089
5/21/2011 0:00,0.815933883
5/28/2011 0:00,-0.76678586
6/4/2011 0:00,-0.531351089
6/11/2011 0:00,-0.446985513
6/18/2011 0:00,-0.39693433
6/25/2011 0:00,0.659689724
7/2/2011 0:00,1.373348713
7/9/2011 0:00,0.422568053
7/16/2011 0:00,0.334269166
7/23/2011 0:00,0.042380825
7/30/2011 0:00,-0.291785747
8/6/2011 0:00,-0.678975403
8/13/2011 0:00,-0.978464544
8/20/2011 0:00,-0.623610377
8/27/2011 0:00,0.234893814
9/3/2011 0:00,0.525948167
9/10/2011 0:00,0.437464744
9/17/2011 0:00,0.210089102
9/24/2011 0:00,-0.13637194
10/1/2011 0:00,-0.254921168
10/8/2011 0:00,-0.082656957
10/15/2011 0:00,0.281659931
10/22/2011 0:00,0.370884776
10/29/2011 0:00,0.523629189
11/5/2011 0:00,0.186961934
11/12/2011 0:00,0.498274028
11/19/2011 0:00,0.661362052
11/26/2011 0:00,0.721850693
12/3/2011 0:00,0.741201997
12/11/2011 0:00,-0.334491044
12/18/2011 0:00,-0.442857176
12/25/2011 0:00,-0.77597034
1/1/2012 0:00,-0.352995813
1/8/2012 0:00,-0.054388501
1/15/2012 0:00,-0.430429846
1/22/2012 0:00,-0.245965615
1/29/2012 0:00,-0.781982005
2/5/2012 0:00,-0.454566836
2/12/2012 0:00,-1.080161691
2/19/2012 0:00,-1.348013759
2/26/2012 0:00,-0.996310532
3/4/2012 0:00,-0.711500287
3/11/2012 0:00,-0.647097826
3/18/2012 0:00,-0.320811838
3/25/2012 0:00,1.542809844
4/1/2012 0:00,1.166861296
4/8/2012 0:00,1.006932974
4/15/2012 0:00,1.752839804
4/22/2012 0:00,0.587332606
4/29/2012 0:00,0.408188373
5/6/2012 0:00,0.231563479
5/13/2012 0:00,-0.79671216
5/20/2012 0:00,-0.920769572
5/27/2012 0:00,-0.894126356
6/3/2012 0:00,-1.657706857
6/10/2012 0:00,-2.058280468
6/17/2012 0:00,-1.531036615
6/24/2012 0:00,-1.183605671
7/1/2012 0:00,-0.173429385
7/8/2012 0:00,0.772316217
7/15/2012 0:00,0.171273127
7/22/2012 0:00,0.17475149
7/29/2012 0:00,0.132279009
8/5/2012 0:00,-0.327097148
8/12/2012 0:00,-0.245939255
8/19/2012 0:00,-0.209144577
8/26/2012 0:00,-0.188147292
9/2/2012 0:00,0.316753447
9/9/2012 0:00,0.728410363
9/16/2012 0:00,1.133904457
9/23/2012 0:00,1.279694915
9/30/2012 0:00,0.905363083
10/7/2012 0:00,0.315876216
10/14/2012 0:00,0.04928904
10/21/2012 0:00,-0.162459254
10/28/2012 0:00,0.272277951
11/4/2012 0:00,0.158057183
11/11/2012 0:00,-0.660392404
11/18/2012 0:00,-0.602812231
11/25/2012 0:00,-1.077677488
12/2/2012 0:00,-0.833757162
12/11/2012 0:00,-0.529993117
12/18/2012 0:00,-0.920904517
12/25/2012 0:00,-0.276187569
1/1/2013 0:00,-0.056499075
1/8/2013 0:00,0.276161283
1/15/2013 0:00,0.154631212
1/22/2013 0:00,0.545528591
1/29/2013 0:00,0.39199394
2/5/2013 0:00,0.218861178
2/12/2013 0:00,1.479471564
2/19/2013 0:00,1.908508539
2/26/2013 0:00,2.33349371
3/5/2013 0:00,2.141581535
3/12/2013 0:00,1.525122404
3/19/2013 0:00,1.056275845
3/26/2013 0:00,0.71690613
4/2/2013 0:00,-0.09041895
4/9/2013 0:00,1.268642068
4/16/2013 0:00,1.901085138
4/23/2013 0:00,2.166734457
4/30/2013 0:00,2.164554834
5/7/2013 0:00,1.074306369
5/14/2013 0:00,1.103644013
5/21/2013 0:00,0.725220799
5/28/2013 0:00,1.562655807
6/4/2013 0:00,1.582585096
6/11/2013 0:00,1.348733068
6/18/2013 0:00,2.224263191
6/25/2013 0:00,1.804168344
7/2/2013 0:00,1.651365876
7/9/2013 0:00,1.279866934
7/16/2013 0:00,1.178263426
7/23/2013 0:00,2.472910166
7/30/2013 0:00,2.01366806
8/6/2013 0:00,2.149561405
8/13/2013 0:00,1.895882845
8/20/2013 0:00,1.017084002
8/27/2013 0:00,1.085211396
9/3/2013 0:00,1.118139148
9/10/2013 0:00,1.477922201
9/17/2013 0:00,1.609640837
9/24/2013 0:00,1.657163382
10/1/2013 0:00,1.614232421
10/8/2013 0:00,1.861605525
10/15/2013 0:00,1.861106753
10/22/2013 0:00,1.459288001
10/29/2013 0:00,0.251685262
11/5/2013 0:00,-1.989699125
11/12/2013 0:00,-1.570746422
11/19/2013 0:00,-1.111971378
11/26/2013 0:00,-0.259247571
12/3/2013 0:00,-0.26970306
12/11/2013 0:00,-0.607441306
12/18/2013 0:00,-0.218343407
12/25/2013 0:00,0.007251092
1/1/2014 0:00,0.73632586
1/8/2014 0:00,0.498816907
1/15/2014 0:00,0.307813793
1/22/2014 0:00,-0.241313875
1/29/2014 0:00,-0.224705189
2/5/2014 0:00,0.013116184
2/12/2014 0:00,0.416926205
2/19/2014 0:00,0.218809962
2/26/2014 0:00,0.531660676
3/5/2014 0:00,0.307571948
3/12/2014 0:00,-0.089682706
3/19/2014 0:00,-0.147741139
3/26/2014 0:00,-0.957217395
4/2/2014 0:00,-0.904056072
4/9/2014 0:00,-1.092297912
4/16/2014 0:00,-1.106344461
4/23/2014 0:00,-1.094154119
4/30/2014 0:00,-0.791757703
5/7/2014 0:00,0.15199697
5/14/2014 0:00,0.601163328
5/21/2014 0:00,1.621681333
5/28/2014 0:00,1.691129565
6/4/2014 0:00,1.540185213
6/11/2014 0:00,1.056396723
6/18/2014 0:00,0.460040361
6/25/2014 0:00,-0.362960488
7/2/2014 0:00,-1.330052733
7/9/2014 0:00,-0.844478607
7/16/2014 0:00,-0.063694127
7/23/2014 0:00,0.172606274
7/30/2014 0:00,0.327102035
8/6/2014 0:00,0.265678674
8/13/2014 0:00,0.66259408
8/20/2014 0:00,1.689868212
8/27/2014 0:00,1.759033084
9/3/2014 0:00,1.489838481
9/10/2014 0:00,1.22925818
9/17/2014 0:00,0.185399115
9/24/2014 0:00,-0.018402589
10/1/2014 0:00,-0.080478124
10/8/2014 0:00,0.273119509
10/15/2014 0:00,0.746219754
10/22/2014 0:00,0.973389387
10/29/2014 0:00,1.680924535
11/5/2014 0:00,0.928646028
11/12/2014 0:00,-0.133649603
11/19/2014 0:00,-0.221443012
11/26/2014 0:00,-0.445777863
12/3/2014 0:00,-0.388949931
12/11/2014 0:00,-0.726740241
12/18/2014 0:00,
12/25/2014 0:00,-0.986811936
1/1/2015 0:00,-0.669165254
1/8/2015 0:00,-0.590603292
1/15/2015 0:00,-0.822599947
1/22/2015 0:00,-1.168382406
1/29/2015 0:00,-1.333071709
2/5/2015 0:00,-0.910036206
2/12/2015 0:00,1.175598621
2/19/2015 0:00,1.020560384
2/26/2015 0:00,0.720137715
3/5/2015 0:00,0.845930934
3/12/2015 0:00,0.93100071
3/19/2015 0:00,1.362298727
3/26/2015 0:00,1.85185504
4/2/2015 0:00,2.31212616
4/9/2015 0:00,1.236396432
4/16/2015 0:00,1.531048179
4/23/2015 0:00,1.677833676
4/30/2015 0:00,0.181197256
5/7/2015 0:00,0.591985762
5/14/2015 0:00,0.908821583
5/21/2015 0:00,0.68550539
5/28/2015 0:00,0.692396224
6/4/2015 0:00,0.927059472
6/11/2015 0:00,0.890326083
6/18/2015 0:00,0.519647956
6/25/2015 0:00,0.499113083
7/2/2015 0:00,0.6848194
7/9/2015 0:00,-0.978082418
7/16/2015 0:00,-0.866050422
7/23/2015 0:00,0.06032262
7/30/2015 0:00,-0.153520316
8/6/2015 0:00,1.177243948
8/13/2015 0:00,1.574783683
8/20/2015 0:00,0.80839169
8/27/2015 0:00,1.175045371
9/3/2015 0:00,1.154500604
9/10/2015 0:00,1.313271403
9/17/2015 0:00,0.635720968
9/24/2015 0:00,-0.224246055
10/1/2015 0:00,0.210410982
10/8/2015 0:00,0.164131507
10/15/2015 0:00,0.664759815
10/22/2015 0:00,0.604082823
10/29/2015 0:00,0.077386871
11/5/2015 0:00,-0.920646727
11/12/2015 0:00,-1.195932508
11/19/2015 0:00,-1.129022837
11/26/2015 0:00,-0.898291588
12/3/2015 0:00,-0.69602859
12/11/2015 0:00,-0.240405411
12/18/2015 0:00,0.744926035
12/25/2015 0:00,0.990109026
1/1/2016 0:00,0.471716613
1/8/2016 0:00,-0.175348535
1/15/2016 0:00,-0.86760205
1/22/2016 0:00,-1.536628962
1/29/2016 0:00,-1.938675046
2/5/2016 0:00,-0.753124833
2/12/2016 0:00,-0.317954719
2/19/2016 0:00,0.112453125
2/26/2016 0:00,0.483958125
3/4/2016 0:00,0.719122648
3/11/2016 0:00,0.180989578
3/18/2016 0:00,0.897805512
3/25/2016 0:00,-0.040100109
4/1/2016 0:00,-0.228928357
4/8/2016 0:00,0.203450203
4/15/2016 0:00,-0.184243813
4/22/2016 0:00,0.571098328
4/29/2016 0:00,0.419954658
