Date,ESI,station,week_x,week_y,2inANOM,4inANOM,8inANOM,20inANOM,40inANOM
2018-11-05,0.693,2175:AL:SCAN,45,45,-1.105471493037768,0.3721599811964879,0.1498947219010489,0.30957529643298515,
2018-11-12,1.342,2175:AL:SCAN,46,46,-0.440455118323221,1.0108092925489254,0.4043937673172464,1.0636586801630712,
2018-11-19,1.619,2175:AL:SCAN,47,47,0.07167136195829656,0.794251092915396,,1.474905346461372,
2018-12-03,-0.332,2175:AL:SCAN,49,49,-1.4337129550791528,0.2641221512412488,,1.0163300332354452,
2018-12-10,0.866,2175:AL:SCAN,50,50,-0.9106145193033887,0.6927932916892792,,1.6437351647854448,
2018-12-24,-0.017,2175:AL:SCAN,52,52,-1.3469910237268712,-0.14416298227945468,,0.5813133156870989,
2018-12-31,1.107,2175:AL:SCAN,1,1,-0.6370673277387178,0.17177962874900674,,0.9460660172075688,
2019-01-01,0.75,2175:AL:SCAN,1,1,-0.4808776031498789,0.29580824156417357,,1.0901032387530682,
2019-01-08,-2.12,2175:AL:SCAN,2,2,-0.3506686779975639,0.1520542878886762,,1.2235287049448251,
2019-01-15,-1.081,2175:AL:SCAN,3,3,-0.5022024626900594,0.02513655934252327,,1.1758095906728079,
2019-01-22,0.024,2175:AL:SCAN,4,4,-0.45491481239145276,0.031182376190766428,,0.5381296469078548,
2019-01-29,0.854,2175:AL:SCAN,5,5,-0.1434145221582779,0.2939386418952584,,1.5391980288789506,
2019-02-12,-1.981,2175:AL:SCAN,7,7,-0.9340557468142057,-0.2837620636773342,,-0.14658029808919512,
2019-02-19,-0.462,2175:AL:SCAN,8,8,-0.7434907484379374,0.09525872419445552,,0.6426108190708637,
2019-02-26,-0.149,2175:AL:SCAN,9,9,-0.17409408633572204,0.28804175096016776,,1.6844981124820515,
2019-03-05,1.34,2175:AL:SCAN,10,10,-0.8807733574021613,-0.815483900593486,,0.7913462525158026,
2019-03-12,1.769,2175:AL:SCAN,11,11,-0.6779998109651567,-0.34040464793252057,,0.5912534784608402,
2019-03-19,0.208,2175:AL:SCAN,12,12,-0.2342725092648844,0.31437583443207,,1.2985820690110372,
2019-03-26,-0.019,2175:AL:SCAN,13,13,-1.351162780841501,-0.7709403309283411,,0.6631669676695444,
2019-04-02,-0.043,2175:AL:SCAN,14,14,-1.821808288336022,-1.4046196797736115,,-0.5295968235736451,
2019-04-16,0.802,2175:AL:SCAN,16,16,-0.3907545510646519,-0.05846044760156395,,0.42817623158089246,
2019-04-23,0.789,2175:AL:SCAN,17,17,-0.08747327376528756,0.0022657717008607863,,0.7510224926677229,
2019-04-30,1.161,2175:AL:SCAN,18,18,-0.1313335667697839,-0.07210425257286578,,0.7493284615692297,
2019-05-28,0.359,2175:AL:SCAN,22,22,-0.22117936928148962,0.01996292784043817,,0.6802878459870402,
2019-06-04,1.064,2175:AL:SCAN,23,23,0.7071067811865472,0.11291831095273483,,0.7062599808389277,
2019-07-09,-1.599,2175:AL:SCAN,28,28,-0.7071067811865476,-0.7071067811865472,,-0.7071067811865477,
2019-07-30,0.008,2175:AL:SCAN,31,31,-0.8916626713760435,-0.9706818756560444,,-0.15166284750722536,
2019-09-03,-0.444,2175:AL:SCAN,36,36,0.04831311390083442,0.655934575055132,,1.491669022102047,
2019-09-10,0.21,2175:AL:SCAN,37,37,-1.2612743088795457,-0.7622249294748425,,0.31474556185846053,
2019-09-24,-0.148,2175:AL:SCAN,39,39,-0.9377909565192577,-0.8932032549998878,,-0.048187435776094766,
2019-10-01,0.012,2175:AL:SCAN,40,40,-0.2299541645172061,-0.23276402814912375,-1.8001487841450403,0.2567601729249536,
2019-10-22,-0.97,2175:AL:SCAN,43,43,0.371322364753406,0.9817848718955184,-0.3331383927094208,0.9164356541900479,
2019-10-29,-2.042,2175:AL:SCAN,44,44,,1.0095309354999897,-0.40409906015862185,1.7455207765606686,
2019-11-05,2.263,2175:AL:SCAN,45,45,1.033712558135089,0.8598975963049281,-0.2911474021815587,1.5191434456696469,
2019-11-12,2.427,2175:AL:SCAN,46,46,,0.6594514580442404,-0.8104116059891812,1.2205365020307333,
2019-11-19,1.174,2175:AL:SCAN,47,47,,0.7876543230406832,-0.06278518900981152,1.1813137944382146,
2019-11-26,0.87,2175:AL:SCAN,48,48,,0.5087947719962008,-0.5309789852632029,1.2213431069441705,
2019-12-03,-1.927,2175:AL:SCAN,49,49,,0.08158747080227097,-0.9946931929146829,0.7086155947685294,
2019-12-10,-0.196,2175:AL:SCAN,50,50,,-0.411731244527081,-1.457051215974642,0.30211186449544863,
2019-12-17,-0.221,2175:AL:SCAN,51,51,,0.09706440423696264,-1.3291608062777522,0.5538588951020884,
2019-12-24,0.748,2175:AL:SCAN,52,52,,0.18508666757168388,-0.5463375746395955,0.8943444918834361,
2019-12-31,-1.315,2175:AL:SCAN,1,1,,0.19038392067128254,-1.1293420099374072,0.1594011918436856,
2020-01-01,-1.479,2175:AL:SCAN,1,1,,0.1655781981082484,-1.2310595173999028,-0.021568650610915438,
2020-01-08,-0.681,2175:AL:SCAN,2,2,,0.2833871661034635,-0.952795232216819,0.8925023544779586,
2020-01-22,1.209,2175:AL:SCAN,4,4,,0.6544673142364216,-0.9719929850534842,0.8556733673083078,
2020-02-05,-1.028,2175:AL:SCAN,6,6,,-0.18960969915302037,-1.7463976376458055,0.3972130620203386,
2020-02-12,0.873,2175:AL:SCAN,7,7,,1.0069282594035178,-0.7567486379211111,1.208951265891619,
2020-02-19,-0.066,2175:AL:SCAN,8,8,,0.7950679137014314,-0.9583322821681001,1.112336493924693,
2020-03-04,-0.612,2175:AL:SCAN,10,10,,0.5346434556832151,-1.7700808263831516,1.1611999161446436,
2020-03-11,0.047,2175:AL:SCAN,11,11,,0.824625224044815,-0.7250806333970959,1.7033880766284144,
2020-04-01,1.014,2175:AL:SCAN,14,14,-0.5109155138047844,-0.048399839467130626,-1.8742376522511077,0.8127476005338135,
2020-04-08,1.242,2175:AL:SCAN,15,15,-1.0395390266418403,-0.3087123798335055,-2.054821418353459,0.11120388205269939,
2020-04-15,1.453,2175:AL:SCAN,16,16,-0.9203479979279392,-0.06492611922570005,-1.4375655541983081,0.2590091393022649,
2020-04-22,0.593,2175:AL:SCAN,17,17,-1.1012260357951371,-0.3748593402867387,-1.6324612713611328,0.08921551531963309,
2020-04-29,0.234,2175:AL:SCAN,18,18,-1.0405659520990578,-0.19406460124450065,-1.3470919892487134,0.6188113574914725,
2020-05-06,-1.017,2175:AL:SCAN,19,19,-1.1326072025284604,-0.9313675000894569,-1.147264612148146,0.8545566797835339,
2020-05-13,-1.598,2175:AL:SCAN,20,20,,-1.480902564918756,-2.118816954445065,-1.2340220569963178,
2020-06-03,0.274,2175:AL:SCAN,23,23,,0.9387479040286819,-0.7071067811865476,0.4380069317369016,
2020-08-05,-0.558,2175:AL:SCAN,32,32,,-0.4625170608046852,-1.3643612343096838,0.37456764793369757,
2020-08-19,-0.531,2175:AL:SCAN,34,34,,-0.5162956364751796,-1.8290034780987408,0.4386119229098317,
2020-09-23,-0.263,2175:AL:SCAN,39,39,,0.8426269085091569,-0.832457489133932,1.2887086959791776,
2020-09-30,1.761,2175:AL:SCAN,40,40,,1.7173051109066704,-0.13328122980509619,1.247120839921203,
2020-10-07,1.62,2175:AL:SCAN,41,41,,0.3547993222220979,-1.2487392431828583,0.893524768164622,
2020-10-14,-0.395,2175:AL:SCAN,42,42,,0.030161211597241003,-1.1319735148374868,1.0505949289361687,
2020-10-21,0.304,2175:AL:SCAN,43,43,,0.4213784168605692,-1.1624403490286155,1.0858334627903332,
2020-11-04,-0.167,2175:AL:SCAN,45,45,,0.7489430677494533,-0.9199304304344631,1.4426764937064096,
2020-11-11,-0.434,2175:AL:SCAN,46,46,,-0.4365752197390319,-1.8920431282112127,0.7390838762989425,
2020-11-18,-1.677,2175:AL:SCAN,47,47,,0.4204341333483494,-0.9262853859109931,1.0199504986697618,
2020-11-25,-1.454,2175:AL:SCAN,48,48,,-0.06764897553987019,-1.3251975522035018,0.6566627238682944,
2020-12-02,1.806,2175:AL:SCAN,49,49,,0.18115184195080397,-1.1592420011955367,0.9655730124573975,
2020-12-09,1.314,2175:AL:SCAN,50,50,,0.4528221870946536,-0.9658935827208947,1.094590333539295,
2020-12-23,-0.257,2175:AL:SCAN,52,52,,-0.40644660165239815,-1.4326055719204758,0.48205952811265124,
2020-12-30,0.208,2175:AL:SCAN,53,53,,,,,
2002-02-12,-1.326,2053:AL:SCAN,7,7,0.8348347831451625,-0.6436636740686403,0.5423490634208741,-0.3825935282572181,-1.350406136600392
2002-02-19,-1.577,2053:AL:SCAN,8,8,0.16425880900511175,-1.0271756487418393,0.29015301663450327,-0.5707024596615603,-0.2780741639609442
2002-02-26,-1.735,2053:AL:SCAN,9,9,0.10622065097465416,-1.050136202017331,0.17931010830432237,-0.71816719295472,-1.2685927010282771
2002-03-05,-0.752,2053:AL:SCAN,10,10,-0.30940554097074113,-1.4554005684001812,0.10453174451558458,-1.1602235007867054,-1.5850502209166346
2002-03-12,-2.121,2053:AL:SCAN,11,11,-0.113839349706307,-1.455137023582754,0.07664240256736427,-1.0030072040476312,-1.4453784532614418
2002-03-19,1.406,2053:AL:SCAN,12,12,1.0685021470117408,0.21973812663136363,0.9220084978252012,0.07796040008824223,-0.8973911999544916
2002-04-02,-0.435,2053:AL:SCAN,14,14,0.7245561575984649,0.09536807786199916,0.7208841907117212,-0.13373470284205047,-0.24190977291681678
2002-04-09,-0.163,2053:AL:SCAN,15,15,0.31898793578831514,-0.06743702938796317,0.48499594522655803,-0.6199416303117561,0.18987455885694982
2002-04-16,-0.484,2053:AL:SCAN,16,16,0.1581512134547157,0.0726461784232701,0.6654872711532509,-0.4317474180487179,0.34980246527070236
2002-04-23,-1.498,2053:AL:SCAN,17,17,-0.7567539940581998,-0.8372057350287051,0.3461577773687301,-0.32272464959444536,0.07958916853074072
2002-04-30,0.554,2053:AL:SCAN,18,18,-0.8735736157183412,-1.8324698508812003,0.07114984988958177,-0.23743419410960823,0.021554457419119714
2002-05-14,1.863,2053:AL:SCAN,20,20,0.9124977547751186,0.43000887958837625,0.8511519960290655,0.004180546869561785,0.5757855932356548
2002-05-21,1.019,2053:AL:SCAN,21,21,0.8337668911170748,0.5920694785022763,1.2894270614987755,0.10772946641729528,0.7930554954278006
2002-05-28,0.616,2053:AL:SCAN,22,22,0.5257968349776574,0.34059879606026916,1.097857101974068,0.3051846148320998,0.7291852176348939
2002-06-04,1.05,2053:AL:SCAN,23,23,0.397846724286726,0.12018127472257048,0.7659551989098664,-0.13886719978636552,0.4819800555873198
2002-06-11,0.375,2053:AL:SCAN,24,24,0.5302835952735891,0.008501350455333503,0.9151672702505811,0.39650120636803027,0.8276001719710105
2002-06-18,0.326,2053:AL:SCAN,25,25,0.5577703574470797,-0.5567067042752835,0.471189353443386,-0.01891616947873223,0.8098637757908907
2002-06-25,0.387,2053:AL:SCAN,26,26,0.11404951063430173,-0.6608777807192115,0.3474159163690473,0.1110557243770843,0.7552426130397234
2002-07-02,0.898,2053:AL:SCAN,27,27,1.828176800852759,0.049579260375281424,1.9186650510523235,0.7597133126495533,0.5125734830923542
2002-07-09,1.426,2053:AL:SCAN,28,28,-0.1575041036146572,-0.7071067811865477,-0.4744856986417709,-0.7071067811865475,-1.0522707250048569
2002-08-27,0.538,2053:AL:SCAN,35,35,-0.7302977036538286,-1.2446937038532944,-0.7477559977955897,-0.8904037342916468,-0.6686638189666917
2002-09-03,0.605,2053:AL:SCAN,36,36,-0.6297454530332283,-1.3557495062271192,-0.8525926606697912,-0.8309189921905985,-0.7308315005503752
2002-09-10,-1.151,2053:AL:SCAN,37,37,-0.8965995918426765,-1.2743810502979356,-0.8523475838598683,-0.8002690949963059,-1.3011281673985555
2002-09-17,-0.478,2053:AL:SCAN,38,38,-1.1263508117141687,-1.475877446119276,-0.9150271880584021,-0.8398175943470806,-1.170429663104266
2002-09-24,-0.803,2053:AL:SCAN,39,39,0.9765332294754305,0.4849426152672367,-0.08844731599030417,-0.7676135728088155,-1.1846530363870462
2002-10-08,1.261,2053:AL:SCAN,41,41,0.9825790735913668,1.1651172769574702,1.3491446993418212,-0.033712685021138875,0.7380404878884594
2002-10-15,2.126,2053:AL:SCAN,42,42,1.1334245555314655,1.119506335744775,1.3962185721963443,0.03658855040109545,0.7491538759334869
2002-10-22,1.553,2053:AL:SCAN,43,43,0.8934193666171324,0.8876526662616208,1.3145855324776126,-0.12022701571251955,0.6303068885532738
2002-10-29,2.666,2053:AL:SCAN,44,44,0.46340842979602176,0.6497830912610499,1.3519320268970574,-0.15174969086196988,0.5310441519095288
2002-11-12,1.464,2053:AL:SCAN,46,46,1.0436067427053188,0.7456145411128969,1.427471069183199,0.2788081128598303,1.5102342654258307
2002-11-19,0.056,2053:AL:SCAN,47,47,0.9029588219579493,0.5654432329313421,1.2280856503274282,-0.12773743006357063,1.3134575587802932
2002-11-26,1.448,2053:AL:SCAN,48,48,0.4278635709644274,0.41712268489570853,1.1528940513903787,-0.32358462721992176,1.1401559286980802
2002-12-03,-1.977,2053:AL:SCAN,49,49,-0.7213013549703085,-0.5663695280592673,0.42268395580669826,-0.6250579749502403,0.11163558760340975
2002-12-10,1.565,2053:AL:SCAN,50,50,-0.10486215115453935,-0.09559770378625757,0.5080130823886466,-0.5924512654094756,0.4518868668748807
2002-12-17,0.275,2053:AL:SCAN,51,51,0.6421957740968853,0.9722382055694212,1.1383973341274,0.6890586571001802,0.5306639347567556
2002-12-24,-1.606,2053:AL:SCAN,52,52,0.3658885212063697,0.6903727549688683,0.7865432588061305,0.5070961061972331,0.42090193882553495
2002-12-31,3.351,2053:AL:SCAN,1,1,0.582134590625604,0.5786860514423865,0.7836870578625909,0.9695427513672337,0.2534819103439363
2003-01-01,1.845,2053:AL:SCAN,1,1,0.5516610323788425,0.5067589716020893,0.7216878311621661,0.9695427513672337,0.2534819103439363
2003-01-08,1.076,2053:AL:SCAN,2,2,0.1789498980441242,0.20144810968590468,0.5797441668263444,0.38187715326353,0.334828115881309
2003-01-15,0.488,2053:AL:SCAN,3,3,-0.6437337597548816,-0.75854650731824,0.08443151510596313,-1.1867098032060626,0.22026531024034138
2003-01-22,1.604,2053:AL:SCAN,4,4,-0.5096417918616576,-0.8723197991913486,-0.0271833540865883,-1.3450085692013087,0.17674855956695706
2003-01-29,1.804,2053:AL:SCAN,5,5,-0.7185334742189049,-0.9503460610318031,0.12428548309595573,-1.1902418889317796,-0.06338400535766223
2003-02-05,-0.025,2053:AL:SCAN,6,6,-0.292986220256635,-0.3959729409612339,0.39264110256620055,-1.066613508832872,-2.227037033203652
2003-02-12,0.604,2053:AL:SCAN,7,7,-0.12981433560163666,-0.09432840078948022,0.4585106277517744,-0.7257862312411528,-0.12673714550617626
2003-02-19,-0.741,2053:AL:SCAN,8,8,0.5715807544125256,0.5784057396813351,0.8889140120922775,0.5641034718836282,0.4482814196691381
2003-03-05,0.807,2053:AL:SCAN,10,10,1.0505671029919221,0.8605846839235857,1.2220799758662133,1.1046867945475805,0.3700778048836254
2003-03-12,0.214,2053:AL:SCAN,11,11,0.414632839446099,0.32885046092520276,0.888423162572868,0.837136797529819,0.260006626787815
2003-03-19,-3.25,2053:AL:SCAN,12,12,0.3754255656303226,0.19523770833100276,0.6933974573434752,-0.39382010163059333,0.283478227892604
2003-03-26,-0.622,2053:AL:SCAN,13,13,-0.11019265576485696,-0.1215165918615038,0.6080951084670577,-0.7698952086898013,0.2725462775670565
2003-04-02,-1.825,2053:AL:SCAN,14,14,-0.5631140250848644,-0.46504971862396793,0.22405859981580528,-0.9816988695527943,-0.036173423987558816
2003-04-09,-1.442,2053:AL:SCAN,15,15,-0.33724368921263514,-0.19945012328076125,0.1532330070638846,-1.186932532307019,-1.0615713972456673
2003-04-16,0.112,2053:AL:SCAN,16,16,0.06666079762785819,0.26499539788914206,0.6654872711532509,-0.7073562617367813,-0.4047186834332551
2003-04-23,-0.365,2053:AL:SCAN,17,17,-1.023829742214851,-0.9319878824492941,0.20521433825247626,-0.7154991618060637,-1.2281865375375023
2003-04-30,0.012,2053:AL:SCAN,18,18,0.17497631564213678,-0.4956213793575043,0.31603203872187363,-0.594653876300983,-1.5964056654459862
2003-05-07,0.324,2053:AL:SCAN,19,19,0.4925157063527261,0.25124280297896023,0.7032424287108096,-0.40906681107644705,-0.964264681229131
2003-05-14,1.173,2053:AL:SCAN,20,20,1.5330347706939946,0.9894261732508293,1.353957931846304,1.1958791461258629,0.6569638239033199
2003-05-28,1.12,2053:AL:SCAN,22,22,2.0381694517144684,1.3358665796341884,1.8170833969761244,2.03971014469135,0.941320303327911
2003-06-04,0.987,2053:AL:SCAN,23,23,0.8382229316094092,0.9859056897299264,1.1363984053870169,0.4619232095787642,0.7446508471271227
2003-06-11,0.721,2053:AL:SCAN,24,24,1.4056723874712598,1.2959547731232672,1.469592139529676,0.4922974196954678,1.1493490953776186
2003-06-25,0.168,2053:AL:SCAN,26,26,2.002096031218958,1.512265007162454,2.1998088002486185,1.6919352924882818,1.125413447260646
2003-07-23,-0.216,2053:AL:SCAN,30,30,1.609631986187146,1.2862884704183588,1.3134704458011481,0.6152348906762136,0.8482919957147554
2003-07-30,-1.026,2053:AL:SCAN,31,31,2.060275200102394,2.158031971871016,1.8407458889285615,1.04306547970486,1.2868990856221885
2003-08-06,1.326,2053:AL:SCAN,32,32,1.3248575652937793,1.43099235261087,1.5263757750590754,0.7210747910754697,1.1656397109659151
2003-08-13,0.67,2053:AL:SCAN,33,33,1.4929008169935654,1.7429359384365075,1.794924316718348,0.7389375983122662,1.1160440061011385
2003-08-20,1.17,2053:AL:SCAN,34,34,0.7104053172207,0.9099012517922455,1.4957216521252303,0.5460376755095617,0.5723530035426033
2003-08-27,0.694,2053:AL:SCAN,35,35,-0.07360551564086455,0.05419662714787988,0.760777313800181,0.004203041869206094,0.5045603583837842
2003-09-03,2.211,2053:AL:SCAN,36,36,-0.21793319998519947,-0.3888059681199966,0.07123900901100552,0.04622583818623596,0.4925168808056906
2003-09-10,-0.03,2053:AL:SCAN,37,37,-0.3376857759112179,-0.6240394283316243,-0.3456153587081566,-0.09156459163489122,-0.04410603957283454
2003-09-17,-0.667,2053:AL:SCAN,38,38,-0.19986808524579194,-0.5792147154167975,-0.44245656867650307,-0.35483765478814266,0.05002120241294636
2003-09-24,1.216,2053:AL:SCAN,39,39,0.5111517124401118,-0.11463029435258723,0.07986217463387002,-0.49006921695376626,0.5878511526693395
2003-10-01,1.283,2053:AL:SCAN,40,40,0.7649797350130123,1.2269377148406961,1.3022285960532065,-0.1826470199746432,0.9643346642021275
2003-10-08,0.194,2053:AL:SCAN,41,41,0.11211865438850545,0.8019512291757485,1.0180211025576273,-0.14878531655996172,0.6016977729361681
2003-10-15,-0.193,2053:AL:SCAN,42,42,-0.11885975974991023,0.4889384189412444,0.9481437149134024,-0.20026704713990454,0.23172422172986515
2003-10-22,0.21,2053:AL:SCAN,43,43,-0.3555064562997351,0.15981483230859933,0.7053434686386869,-0.31977392975819413,-0.06576963658582495
2003-10-29,0.205,2053:AL:SCAN,44,44,-0.48113050928176104,-0.42554039159720625,0.5907078176476211,-0.33986294026281827,-0.2149419571936067
2003-11-05,-0.154,2053:AL:SCAN,45,45,-0.47160955482145206,-0.5692769697760965,0.42822618743886004,-0.3643100896285133,-0.36449925631863955
2003-11-12,-0.679,2053:AL:SCAN,46,46,0.22467840800399402,0.29914996955794376,0.9437990155488585,-0.31061843446128795,-0.4625277153407865
2003-11-19,-1.464,2053:AL:SCAN,47,47,0.4308382076507584,0.5127826291659077,1.068684773425206,-0.12621975762717236,-0.37468894873981684
2003-11-26,0.031,2053:AL:SCAN,48,48,0.4903190744807743,0.6716982540009131,1.3378163838372177,0.11602013311014038,0.2387620650685402
2003-12-03,-1.608,2053:AL:SCAN,49,49,0.1085015687155849,0.5168984772630321,0.7636947455529344,-0.22275741652115402,0.7830477135236877
2003-12-10,0.54,2053:AL:SCAN,50,50,0.12930036434733969,0.25960786539369646,0.566528387439145,-0.38182781183255987,0.8485314806150029
2003-12-17,0.47,2053:AL:SCAN,51,51,0.19068336544119605,0.11332837979030008,0.27384012076545305,-0.5521038329225288,0.5520493552708421
2003-12-31,-0.509,2053:AL:SCAN,1,1,-0.4044468576132463,-0.6048413532024943,-0.05330250259312387,-0.855670280569069,0.24368235195435245
2004-01-01,0.139,2053:AL:SCAN,1,1,-0.42349283151747064,-0.6244578295225728,-0.05330250259312387,-0.8522134377055525,0.2534819103439363
2004-01-08,1.404,2053:AL:SCAN,2,2,-0.18943613410785606,-0.16287293974605155,0.18705300269478498,-1.0247089157711295,0.334828115881309
2004-01-15,-0.248,2053:AL:SCAN,3,3,-0.6437337597548816,-0.6353573599683288,-0.11715107775281719,-1.350822630888829,0.22026531024034138
2004-01-22,-0.706,2053:AL:SCAN,4,4,-0.7078671075912768,-0.6583518190793392,-0.05071379671651453,-1.0406289955450554,0.17674855956695706
2004-01-29,-0.054,2053:AL:SCAN,5,5,-0.2889515347394072,-0.35565314128326725,0.2848593398353405,0.05666914488334605,0.1942413067412369
2004-02-05,-0.708,2053:AL:SCAN,6,6,-0.8183867273128366,-0.39423367474910487,0.4037170151914812,-0.23906854508322925,-0.8452617830568488
2004-02-12,1.468,2053:AL:SCAN,7,7,1.1364525112492225,1.0311275269295812,1.473779545247514,1.5289973370504522,0.3102874941703255
2004-02-26,-0.499,2053:AL:SCAN,9,9,0.46661214535294365,0.43461758306675663,0.5976188193553308,0.9563580873025034,0.35687786887410683
2004-03-04,0.403,2053:AL:SCAN,10,10,0.5423420318916887,0.556848913127024,0.7180876362374979,0.8341613277116625,0.3700778048836254
2004-03-11,-0.252,2053:AL:SCAN,11,11,0.8510485827461505,0.921411674860704,1.2192429080296558,0.8486685862594889,0.260006626787815
2004-03-18,-0.553,2053:AL:SCAN,12,12,0.8312994667528606,0.8567490024407465,1.0457274138506067,1.387307166973117,0.283478227892604
2004-03-25,-1.881,2053:AL:SCAN,13,13,-0.0522628024484749,0.5692092987196916,0.8337223930150071,0.4645639749103966,0.2725462775670565
2004-04-01,-1.532,2053:AL:SCAN,14,14,-0.5848652106031638,0.07082423276042504,0.3787718320684804,-0.5215133824953512,0.09043355996890884
2004-04-08,0.334,2053:AL:SCAN,15,15,-1.0076897176432096,0.002043546345090631,0.22290322407804636,-0.8033248263366259,0.3279651471165481
2004-04-15,1.646,2053:AL:SCAN,16,16,-0.19949313932300158,0.1962992480799018,0.6232089902952047,-0.18835259505146748,0.13521388169434737
2004-04-22,-0.489,2053:AL:SCAN,17,17,-0.7326569340741411,-0.06900228093466527,0.45715073567278,-0.17109541929879735,0.5487463725014075
2004-04-29,0.561,2053:AL:SCAN,18,18,-0.2610111818050474,-0.1386220716210633,0.40923346879983485,-0.14416994210890463,0.49483530968578626
2004-05-06,0.495,2053:AL:SCAN,19,19,0.6927622238040312,0.6064547233637929,0.8199234023747546,-0.29256208675206846,0.2340971088792162
2004-05-13,1.044,2053:AL:SCAN,20,20,-0.5579051742500465,0.0681635666241706,0.5077221748369237,-0.521435565349948,0.06030382849597918
2004-05-27,0.959,2053:AL:SCAN,22,22,-0.10141377126249136,-0.18943916309886444,0.5996448166832313,-0.0071288139060900445,-0.28906319369157923
2004-06-03,0.74,2053:AL:SCAN,23,23,-0.04705389612488939,-0.22149688422706434,0.13843718104124547,-0.6432096504574284,-0.40359575588973
2004-06-10,0.272,2053:AL:SCAN,24,24,0.18076938886499538,0.1889230238741964,0.5838646044618531,-0.07806372277533782,-0.17279564030163888
2004-07-22,0.218,2053:AL:SCAN,30,30,0.5356425654262517,0.9215732056386038,1.09383238850726,0.256951042576536,0.38213460340539035
2004-07-29,1.359,2053:AL:SCAN,31,31,0.5908122277258475,0.7216118731556885,1.2132908124497321,0.13529773913564402,0.320549261972417
2004-08-05,1.2,2053:AL:SCAN,32,32,0.1254223561711319,0.24085211009548668,0.9061217015170285,0.15707385403788407,0.11060814775588967
2004-08-12,-1.013,2053:AL:SCAN,33,33,0.006717945322514444,-0.18353007472868985,0.6095104701026555,0.12577661247868366,0.2570049524700384
2004-09-09,-0.372,2053:AL:SCAN,37,37,-0.21965428683252522,0.3857015110371208,0.19513361303938867,-0.10710218477346369,-0.23313192345640107
2004-09-16,0.628,2053:AL:SCAN,38,38,-0.6616481192584212,-0.21460788214922377,0.14692925999080905,-0.08975646128256996,-0.07511489531778093
2004-09-23,-0.132,2053:AL:SCAN,39,39,-0.08094259388700085,1.7879605458943417,1.8837598604365184,-0.2430003197808402,0.013966599655181159
2004-09-30,0.762,2053:AL:SCAN,40,40,-0.5027426249343775,0.5140827590978151,1.0645908621062365,-0.26696068554906355,0.07876464144697354
2004-10-07,0.369,2053:AL:SCAN,41,41,-0.7206426128476857,-0.1418920821714019,0.8127244725514271,-0.23668802120767318,-0.06896098709942293
2004-10-21,-0.32,2053:AL:SCAN,43,43,-0.6142258145492797,0.07870680389154694,0.6813231722149299,-0.15718014794319973,-0.013258600478840966
2004-10-28,0.307,2053:AL:SCAN,44,44,-0.07603730049624646,0.8841150851042533,1.595914145246236,0.19085656762127776,0.5913258576956406
2004-11-04,-1.721,2053:AL:SCAN,45,45,0.4628701235230658,0.9569817781598153,1.6604856053574422,0.22833044988333115,0.666529300469467
2004-11-11,-0.331,2053:AL:SCAN,46,46,-0.28501917531271664,0.725660817244518,1.4154989886476972,0.11351918689147457,0.5792679374236072
2004-11-18,1.372,2053:AL:SCAN,47,47,0.3644861213156946,0.820847161193693,1.5117254459916765,0.5036143034783562,1.1599896944602825
2004-12-02,1.461,2053:AL:SCAN,49,49,1.7084177840591943,1.8718184798090087,1.8795417161320587,0.9845390581364969,1.1267467779828746
2004-12-09,0.257,2053:AL:SCAN,50,50,1.59848130838332,1.5601185783590104,1.6807573211090558,1.0790348597714303,0.8995847477300672
2004-12-16,-0.18,2053:AL:SCAN,51,51,1.067907473686537,1.1882213781337583,1.04098243684718,0.672221181460337,0.5819889439905673
2004-12-23,0.093,2053:AL:SCAN,52,52,0.5319003150334037,0.6945758213318614,0.5088574958444781,0.11124966198254213,0.42090193882553495
2005-01-01,1.245,2053:AL:SCAN,53,53,-0.7071067811865416,0.2507261107525751,-0.5496497099293116,-1.1412670215341232,-0.3398107674729672
2005-01-08,-0.036,2053:AL:SCAN,1,1,-0.012099795186214367,0.1667400487206877,0.19469440420856943,-0.7657923661176592,0.2534819103439363
2005-01-15,2.082,2053:AL:SCAN,2,2,0.6494627509907084,0.592557471576095,0.6221124442751047,0.35838184030638076,0.334828115881309
2005-01-22,0.499,2053:AL:SCAN,3,3,0.015134254603314306,0.2409654382253595,0.3251271483701795,-0.42955289366966454,0.22026531024034138
2005-01-29,-1.257,2053:AL:SCAN,4,4,-1.2890276923440191,-0.07321489387506051,0.10868597593782693,-1.0172949566787326,0.17674855956695706
2005-02-05,0.636,2053:AL:SCAN,5,5,0.6776078290894605,0.46874344178046895,0.4685857061511024,-0.8226992943114864,0.1942413067412369
2005-02-12,-0.036,2053:AL:SCAN,6,6,0.6868147253346618,0.741507161770746,0.5477038793201296,-0.8381501752823578,-0.8452617830568488
2005-02-19,-0.581,2053:AL:SCAN,7,7,0.38900333081642297,0.7703224998381091,0.7177797785203767,-0.09121766664284821,0.20103133425119188
2005-02-26,1.215,2053:AL:SCAN,8,8,1.1493129014699812,0.9470947992451779,1.0221998501222627,0.8843743453726363,0.5155365663015511
2005-03-05,0.011,2053:AL:SCAN,9,9,0.9597794534495552,0.7702515804612428,0.9520804113511837,1.0405609714141097,0.35687786887410683
2005-03-12,-0.98,2053:AL:SCAN,10,10,0.6741040873621172,0.6770776557339959,0.6913054346147158,0.9862084879041125,0.3700778048836254
